,siteId,model_time,lat,lon,PREC_tot_mm,Mod_SOA_POM_BC_mgm2,time
5543,SR,2017-03-06,44.764397905759154,287.5,8.643177775054245e-06,-0.0,2017-03-05
5544,SR,2017-03-07,44.764397905759154,287.5,0.11763821596844082,0.09957521994452545,2017-03-06
5545,SR,2017-03-08,44.764397905759154,287.5,14.022621553522185,4.016592958233645,2017-03-07
5546,SR,2017-03-09,44.764397905759154,287.5,4.69054964469251,2.725990333463102,2017-03-08
5547,SR,2017-03-10,44.764397905759154,287.5,0.057420345278558216,0.35934168141071865,2017-03-09
5548,SR,2017-03-11,44.764397905759154,287.5,0.32978535102756723,0.00014287832696753978,2017-03-10
5549,SR,2017-03-12,44.764397905759154,287.5,0.09898371082783797,0.28700892287791824,2017-03-11
5550,SR,2017-03-13,44.764397905759154,287.5,0.09179929776337303,0.13002035698095327,2017-03-12
5551,SR,2017-03-14,44.764397905759154,287.5,0.3313894183065713,0.002420451192990461,2017-03-13
5552,SR,2017-03-15,44.764397905759154,287.5,34.899217007478,0.5756098722664582,2017-03-14
5553,SR,2017-03-16,44.764397905759154,287.5,5.772049053121009,0.5041184095166962,2017-03-15
5554,SR,2017-03-17,44.764397905759154,287.5,0.6207941424918317,0.3471894396978037,2017-03-16
5555,SR,2017-03-18,44.764397905759154,287.5,0.006404083863209564,0.015804985055087317,2017-03-17
5556,SR,2017-03-19,44.764397905759154,287.5,5.9230452573860726e-06,-0.0,2017-03-18
5557,SR,2017-03-20,44.764397905759154,287.5,5.084985245373819e-05,-0.0,2017-03-19
5558,SR,2017-03-21,44.764397905759154,287.5,0.012800692905656774,6.941062228842861e-07,2017-03-20
5559,SR,2017-03-22,44.764397905759154,287.5,0.017492415116393545,0.023097726075532732,2017-03-21
5560,SR,2017-03-23,44.764397905759154,287.5,0.002042342645003359,0.060891215507286045,2017-03-22
5561,SR,2017-03-24,44.764397905759154,287.5,0.027698513083151965,3.9944731377640304e-07,2017-03-23
5562,SR,2017-03-25,44.764397905759154,287.5,11.194615717613488,3.349791943829672,2017-03-24
5563,SR,2017-03-26,44.764397905759154,287.5,1.0231297920881843,0.6325631518588892,2017-03-25
5564,SR,2017-03-27,44.764397905759154,287.5,1.2240779909689081,0.0667810962778903,2017-03-26
5565,SR,2017-03-28,44.764397905759154,287.5,17.951870722754393,2.778321872565215,2017-03-27
5566,SR,2017-03-29,44.764397905759154,287.5,1.5691688588503894,0.49382306993583924,2017-03-28
5567,SR,2017-03-30,44.764397905759154,287.5,0.03189307458129065,0.017121007346229677,2017-03-29
5568,SR,2017-03-31,44.764397905759154,287.5,0.03531449932481223,0.0009490409922773696,2017-03-30
5569,SR,2017-04-01,44.764397905759154,287.5,7.363222403000691,0.3407062632021507,2017-03-31
5570,SR,2017-04-02,44.764397905759154,287.5,13.265411553220474,0.24731883416229117,2017-04-01
5571,SR,2017-04-03,44.764397905759154,287.5,0.011474794714416703,0.003414286431704938,2017-04-02
5572,SR,2017-04-04,44.764397905759154,287.5,0.006710187605563078,3.828553875601245e-07,2017-04-03
5573,SR,2017-04-05,44.764397905759154,287.5,28.27816015269491,2.536007703834997,2017-04-04
5574,SR,2017-04-06,44.764397905759154,287.5,5.603437125500932,0.36229416966460093,2017-04-05
5575,SR,2017-04-07,44.764397905759154,287.5,24.000793928280473,2.6938167696499704,2017-04-06
5576,SR,2017-04-08,44.764397905759154,287.5,2.376448810537113,0.993486892753026,2017-04-07
5577,SR,2017-04-09,44.764397905759154,287.5,2.2966974370319804,0.7392526091276608,2017-04-08
5578,SR,2017-04-10,44.764397905759154,287.5,0.20369998807723277,0.05104661224969442,2017-04-09
5579,SR,2017-04-11,44.764397905759154,287.5,0.6524813585429001,0.23042369262649132,2017-04-10
5580,SR,2017-04-12,44.764397905759154,287.5,2.4081473839032697,4.3613549771670534,2017-04-11
5581,SR,2017-04-13,44.764397905759154,287.5,1.652753786629546,5.004991121548841,2017-04-12
5582,SR,2017-04-14,44.764397905759154,287.5,0.008984105059894887,0.5144077913632472,2017-04-13
5583,SR,2017-04-15,44.764397905759154,287.5,1.770493556450814e-05,8.415808476357306e-08,2017-04-14
5584,SR,2017-04-16,44.764397905759154,287.5,5.641110260512505,2.108850744031443,2017-04-15
5585,SR,2017-04-17,44.764397905759154,287.5,8.687860210443432,8.973111653709509,2017-04-16
5586,SR,2017-04-18,44.764397905759154,287.5,0.6049209900993446,0.09609883513950201,2017-04-17
5587,SR,2017-04-19,44.764397905759154,287.5,0.024891107575086835,0.02768776458106359,2017-04-18
5588,SR,2017-04-20,44.764397905759154,287.5,6.272839118537377,1.3290930356291142,2017-04-19
5589,SR,2017-04-21,44.764397905759154,287.5,3.037283090634446,0.6288402798482196,2017-04-20
5590,SR,2017-04-22,44.764397905759154,287.5,15.266110040101921,1.1141951611337575,2017-04-21
5591,SR,2017-04-23,44.764397905759154,287.5,1.3394554969181627,0.5130120328544763,2017-04-22
5592,SR,2017-04-24,44.764397905759154,287.5,0.05717189921483623,0.047161420081709426,2017-04-23
5593,SR,2017-04-25,44.764397905759154,287.5,0.1014735239834863,0.006743873038131398,2017-04-24
5594,SR,2017-04-26,44.764397905759154,287.5,0.8596186802378725,0.29841493026649957,2017-04-25
5595,SR,2017-04-27,44.764397905759154,287.5,2.638369983287703,0.23660401762826133,2017-04-26
5596,SR,2017-04-28,44.764397905759154,287.5,0.26377460216053805,0.10734408674439866,2017-04-27
5597,SR,2017-04-29,44.764397905759154,287.5,0.8569089629872906,1.761306800407425,2017-04-28
5598,SR,2017-04-30,44.764397905759154,287.5,0.001526394610706916,2.1258208435148067e-06,2017-04-29
5599,SR,2017-05-01,44.764397905759154,287.5,4.2303334339521825,2.264081122582695,2017-04-30
5600,SR,2017-05-02,44.764397905759154,287.5,18.196067730968934,17.489171710849405,2017-05-01
5601,SR,2017-05-03,44.764397905759154,287.5,5.56851552069304,3.0739184198047553,2017-05-02
5602,SR,2017-05-04,44.764397905759154,287.5,0.6396708442935051,0.4162116276629213,2017-05-03
5603,SR,2017-05-05,44.764397905759154,287.5,0.6314938843843265,0.030747290651056414,2017-05-04
5604,SR,2017-05-06,44.764397905759154,287.5,14.117443470240687,2.527308062827416,2017-05-05
5605,SR,2017-05-07,44.764397905759154,287.5,5.677531174796968,0.46143630166861627,2017-05-06
5606,SR,2017-05-08,44.764397905759154,287.5,0.17066270237009462,0.24670438192320177,2017-05-07
5607,SR,2017-05-09,44.764397905759154,287.5,1.6979124666249845,0.5652060944272286,2017-05-08
5608,SR,2017-05-10,44.764397905759154,287.5,0.5857285088950448,0.11889403524201203,2017-05-09
5609,SR,2017-05-11,44.764397905759154,287.5,0.010254316196167679,0.0458916498552453,2017-05-10
5610,SR,2017-05-12,44.764397905759154,287.5,0.16587993698635728,0.03999255614173247,2017-05-11
5611,SR,2017-05-13,44.764397905759154,287.5,0.3948449631252515,0.04129914066980378,2017-05-12
5612,SR,2017-05-14,44.764397905759154,287.5,2.1685904528112587,0.743458095087135,2017-05-13
5613,SR,2017-05-15,44.764397905759154,287.5,10.530741974434932,0.5115448564740888,2017-05-14
5614,SR,2017-05-16,44.764397905759154,287.5,8.589210187892604,1.522429982081519,2017-05-15
5615,SR,2017-05-17,44.764397905759154,287.5,0.029939299839298883,0.03821672509701779,2017-05-16
5616,SR,2017-05-18,44.764397905759154,287.5,0.31747858741937307,0.15263659086661718,2017-05-17
5617,SR,2017-05-19,44.764397905759154,287.5,2.3069057832003637,1.6058282203967877,2017-05-18
5618,SR,2017-05-20,44.764397905759154,287.5,2.554165568646738,1.843610164531384,2017-05-19
5619,SR,2017-05-21,44.764397905759154,287.5,6.628480866224218e-10,9.115957638751585e-08,2017-05-20
5620,SR,2017-05-22,44.764397905759154,287.5,1.4255784776651126,0.18300349985400644,2017-05-21
5621,SR,2017-05-23,44.764397905759154,287.5,20.623587624868378,3.8667835933203776,2017-05-22
5622,SR,2017-05-24,44.764397905759154,287.5,0.2538816708863578,0.06210948786528059,2017-05-23
5623,SR,2017-05-25,44.764397905759154,287.5,0.465356355050518,0.43675678074173163,2017-05-24
5624,SR,2017-05-26,44.764397905759154,287.5,6.631144606217276,1.3591260117351567,2017-05-25
5625,SR,2017-05-27,44.764397905759154,287.5,12.071380797351594,1.6503743871520982,2017-05-26
5626,SR,2017-05-28,44.764397905759154,287.5,0.13862440475520543,8.023161488512085e-06,2017-05-27
5627,SR,2017-05-29,44.764397905759154,287.5,0.0031083908447193664,1.7830736677351672e-06,2017-05-28
5628,SR,2017-05-30,44.764397905759154,287.5,5.694301171388361,1.4443406470832088,2017-05-29
5629,SR,2017-05-31,44.764397905759154,287.5,0.938910542913618,1.2195569054629374,2017-05-30
5630,SR,2017-06-01,44.764397905759154,287.5,4.358915199986768,1.8465062978645364,2017-05-31
5631,SR,2017-06-02,44.764397905759154,287.5,1.2732180046270969,0.6375426186977506,2017-06-01
5632,SR,2017-06-03,44.764397905759154,287.5,0.3457784194971225,0.4564605068924088,2017-06-02
5633,SR,2017-06-04,44.764397905759154,287.5,2.388357985758094,0.43985412812030944,2017-06-03
5634,SR,2017-06-05,44.764397905759154,287.5,2.828681749633688,0.49518596723086006,2017-06-04
5635,SR,2017-06-06,44.764397905759154,287.5,2.547438455380302,3.137382453832771,2017-06-05
5636,SR,2017-06-07,44.764397905759154,287.5,3.8398225910896144,2.897316786487636,2017-06-06
5637,SR,2017-06-08,44.764397905759154,287.5,0.09392594542134702,0.005440745120058321,2017-06-07
5638,SR,2017-06-09,44.764397905759154,287.5,0.07542947926264532,0.43524040621578663,2017-06-08
5639,SR,2017-06-10,44.764397905759154,287.5,0.8633378556055504,2.430226370142563,2017-06-09
5640,SR,2017-06-11,44.764397905759154,287.5,0.8397243860258641,0.8784265564942828,2017-06-10
5641,SR,2017-06-12,44.764397905759154,287.5,0.08023481719021675,0.0070065010434119945,2017-06-11
5642,SR,2017-06-13,44.764397905759154,287.5,0.0008613723734285372,0.11899030510909014,2017-06-12
5643,SR,2017-06-14,44.764397905759154,287.5,0.05517748657979382,0.6183009729210376,2017-06-13
5644,SR,2017-06-15,44.764397905759154,287.5,1.8879946434360861e-07,-0.0,2017-06-14
5645,SR,2017-06-16,44.764397905759154,287.5,0.016543929426404702,8.905096470709646e-06,2017-06-15
5646,SR,2017-06-17,44.764397905759154,287.5,11.317304188196431,9.5820397616464,2017-06-16
5647,SR,2017-06-18,44.764397905759154,287.5,0.5833564127755153,0.25465902511734306,2017-06-17
5648,SR,2017-06-19,44.764397905759154,287.5,0.682465130807941,1.0449473286655575,2017-06-18
5649,SR,2017-06-20,44.764397905759154,287.5,28.29370616836968,11.05542417612071,2017-06-19
5650,SR,2017-06-21,44.764397905759154,287.5,5.634093741946344,1.7351082071126456,2017-06-20
5651,SR,2017-06-22,44.764397905759154,287.5,1.5649540287654418,0.5531292798788279,2017-06-21
5652,SR,2017-06-23,44.764397905759154,287.5,0.00030789938099129444,0.02520777336867397,2017-06-22
5653,SR,2017-06-24,44.764397905759154,287.5,12.657000797844375,4.130787212286435,2017-06-23
5654,SR,2017-06-25,44.764397905759154,287.5,9.921119823275149,3.265143855291086,2017-06-24
5655,SR,2017-06-26,44.764397905759154,287.5,3.0843899530452745,1.0224968621797004,2017-06-25
5656,SR,2017-06-27,44.764397905759154,287.5,1.3765516726493843,0.8288456920801934,2017-06-26
5657,SR,2017-06-28,44.764397905759154,287.5,5.473777968489912,1.4831564476569525,2017-06-27
5658,SR,2017-06-29,44.764397905759154,287.5,2.8611262223421363,0.9112420568113677,2017-06-28
5659,SR,2017-06-30,44.764397905759154,287.5,21.22287154975311,11.219993734101763,2017-06-29
5660,SR,2017-07-01,44.764397905759154,287.5,10.156562950669468,15.981911394291615,2017-06-30
5661,SR,2017-07-02,44.764397905759154,287.5,20.13311061546119,10.676476902560239,2017-07-01
5662,SR,2017-07-03,44.764397905759154,287.5,7.20298634178107,2.238394219977735,2017-07-02
5663,SR,2017-07-04,44.764397905759154,287.5,0.9060653219705728,1.0615501477850842,2017-07-03
5664,SR,2017-07-05,44.764397905759154,287.5,0.19889069511336288,0.4264243833040915,2017-07-04
5665,SR,2017-07-06,44.764397905759154,287.5,0.004023285704590762,0.021719367710587578,2017-07-05
5666,SR,2017-07-07,44.764397905759154,287.5,4.216982296156857,2.8659942419295703,2017-07-06
5667,SR,2017-07-08,44.764397905759154,287.5,6.295979954984432,2.1590850107777726,2017-07-07
5668,SR,2017-07-09,44.764397905759154,287.5,13.085333955586975,3.8627233411858697,2017-07-08
5669,SR,2017-07-10,44.764397905759154,287.5,2.1835698689187666,1.1929304044588918,2017-07-09
5670,SR,2017-07-11,44.764397905759154,287.5,4.6087332350452925,3.4708339202715877,2017-07-10
5671,SR,2017-07-12,44.764397905759154,287.5,1.2310136654036796,2.5874810294368444,2017-07-11
5672,SR,2017-07-13,44.764397905759154,287.5,1.3739093702724858,2.145885519277968,2017-07-12
5673,SR,2017-07-14,44.764397905759154,287.5,14.666065635537961,13.945929211445218,2017-07-13
5674,SR,2017-07-15,44.764397905759154,287.5,2.3462982085220574,5.42459996921707,2017-07-14
5675,SR,2017-07-16,44.764397905759154,287.5,5.124944078715998,3.724693953266467,2017-07-15
5676,SR,2017-07-17,44.764397905759154,287.5,1.3022734683620918,0.44262473686274006,2017-07-16
5677,SR,2017-07-18,44.764397905759154,287.5,3.2282059829302767,4.650836715747175,2017-07-17
5678,SR,2017-07-19,44.764397905759154,287.5,5.179563555657296,5.82726187303706,2017-07-18
5679,SR,2017-07-20,44.764397905759154,287.5,1.1787964140808072,0.519423004607944,2017-07-19
5680,SR,2017-07-21,44.764397905759154,287.5,5.401870413379584,4.007927489890761,2017-07-20
5681,SR,2017-07-22,44.764397905759154,287.5,1.0838280033453884,2.586652492198027,2017-07-21
5682,SR,2017-07-23,44.764397905759154,287.5,0.0985939769826416,0.1917135387941027,2017-07-22
5683,SR,2017-07-24,44.764397905759154,287.5,0.02796575770958043,0.3807919229936729,2017-07-23
5684,SR,2017-07-25,44.764397905759154,287.5,20.779974784090882,6.192967538787286,2017-07-24
5685,SR,2017-07-26,44.764397905759154,287.5,1.7303478841768083,2.279598659837845,2017-07-25
5686,SR,2017-07-27,44.764397905759154,287.5,0.037647979134192155,0.24271972556833,2017-07-26
5687,SR,2017-07-28,44.764397905759154,287.5,12.321150563820993,7.243595323558338,2017-07-27
5688,SR,2017-07-29,44.764397905759154,287.5,0.503729827050492,0.31181175766392677,2017-07-28
5689,SR,2017-07-30,44.764397905759154,287.5,0.0001627963638894947,2.3018577805601578e-07,2017-07-29
5690,SR,2017-07-31,44.764397905759154,287.5,1.0317425500909588e-09,-0.0,2017-07-30
5691,SR,2017-08-01,44.764397905759154,287.5,2.6093942878446796,3.5726804514801813,2017-07-31
5692,SR,2017-08-02,44.764397905759154,287.5,0.029711547872013355,0.058054640782179145,2017-08-01
5693,SR,2017-08-03,44.764397905759154,287.5,1.6579755424572795,2.1651648973719517,2017-08-02
5694,SR,2017-08-04,44.764397905759154,287.5,4.734512583581818,3.5736849479661714,2017-08-03
5695,SR,2017-08-05,44.764397905759154,287.5,5.0123049902595085,4.866390090896289,2017-08-04
5696,SR,2017-08-06,44.764397905759154,287.5,12.638663645248016,5.60829662710205,2017-08-05
5697,SR,2017-08-07,44.764397905759154,287.5,0.12229883985526158,0.17599426291314835,2017-08-06
5698,SR,2017-08-08,44.764397905759154,287.5,7.493148859794019,3.5615863258620095,2017-08-07
5699,SR,2017-08-09,44.764397905759154,287.5,5.439964766651428,1.851636993732697,2017-08-08
5700,SR,2017-08-10,44.764397905759154,287.5,0.7886120172884148,1.0758929996912414,2017-08-09
5701,SR,2017-08-11,44.764397905759154,287.5,1.4862173124186029,1.9523685668154656,2017-08-10
5702,SR,2017-08-12,44.764397905759154,287.5,1.4884220512101365,3.3601036952823904,2017-08-11
5703,SR,2017-08-13,44.764397905759154,287.5,4.829740447576114,5.988378193322319,2017-08-12
5704,SR,2017-08-14,44.764397905759154,287.5,6.9214536949857575,2.2252976961123494,2017-08-13
5705,SR,2017-08-15,44.764397905759154,287.5,0.004564761169056908,0.05423606095483757,2017-08-14
5706,SR,2017-08-16,44.764397905759154,287.5,9.298221853271116,5.821195325772521,2017-08-15
5707,SR,2017-08-17,44.764397905759154,287.5,0.8548516822415309,0.4930567329419766,2017-08-16
5708,SR,2017-08-18,44.764397905759154,287.5,0.07471134431114024,0.0009695497578616,2017-08-17
5709,SR,2017-08-19,44.764397905759154,287.5,5.0356216348745875,8.357637981681876,2017-08-18
5710,SR,2017-08-20,44.764397905759154,287.5,0.4213996128044073,0.8667051076827192,2017-08-19
5711,SR,2017-08-21,44.764397905759154,287.5,0.014925122338027563,0.2215669772653861,2017-08-20
5712,SR,2017-08-22,44.764397905759154,287.5,0.040540156681645456,0.2215814406958394,2017-08-21
5713,SR,2017-08-23,44.764397905759154,287.5,4.823647094553962,5.961472315796357,2017-08-22
5714,SR,2017-08-24,44.764397905759154,287.5,7.594961510903886,7.997317807983961,2017-08-23
5715,SR,2017-08-25,44.764397905759154,287.5,0.09258179183291304,0.23781102087561123,2017-08-24
5716,SR,2017-08-26,44.764397905759154,287.5,0.08429028994783039,0.12736644863786672,2017-08-25
5717,SR,2017-08-27,44.764397905759154,287.5,0.04324995561688741,0.3460274941580188,2017-08-26
5718,SR,2017-08-28,44.764397905759154,287.5,0.004751072635311715,0.056188497604692245,2017-08-27
5719,SR,2017-08-29,44.764397905759154,287.5,0.000771962893608702,0.004339835619777271,2017-08-28
5720,SR,2017-08-30,44.764397905759154,287.5,0.3954699607788825,0.016945035218735027,2017-08-29
5721,SR,2017-08-31,44.764397905759154,287.5,1.0758752353012824,0.5318733578563162,2017-08-30
5722,SR,2017-09-01,44.764397905759154,287.5,0.9385949937268379,1.8533976353651838,2017-08-31
5723,SR,2017-09-02,44.764397905759154,287.5,0.0075744268857036445,0.019116240621702696,2017-09-01
5724,SR,2017-09-03,44.764397905759154,287.5,1.2574168314848067e-08,1.154839945138273e-06,2017-09-02
5725,SR,2017-09-04,44.764397905759154,287.5,31.901023339742096,1.9728423394926864,2017-09-03
5726,SR,2017-09-05,44.764397905759154,287.5,1.0347192031190389,1.0458580002037365,2017-09-04
5727,SR,2017-09-06,44.764397905759154,287.5,5.6769519133581525,77.661320574407,2017-09-05
5728,SR,2017-09-07,44.764397905759154,287.5,27.906271316169295,35.954803934146184,2017-09-06
5729,SR,2017-09-08,44.764397905759154,287.5,18.932172156382876,6.71955631137422,2017-09-07
5730,SR,2017-09-09,44.764397905759154,287.5,3.5093000505526106,0.8338564089216405,2017-09-08
5731,SR,2017-09-10,44.764397905759154,287.5,2.5247727364785533,0.819660364581587,2017-09-09
5732,SR,2017-09-11,44.764397905759154,287.5,0.1271901388211205,0.008551475152995813,2017-09-10
5733,SR,2017-09-12,44.764397905759154,287.5,1.2073326264677437e-11,-0.0,2017-09-11
5734,SR,2017-09-13,44.764397905759154,287.5,6.03097167891092e-11,5.116337123126121e-09,2017-09-12
5735,SR,2017-09-14,44.764397905759154,287.5,8.298206322698846e-11,-0.0,2017-09-13
5736,SR,2017-09-15,44.764397905759154,287.5,0.05848477222514248,0.2943496571483628,2017-09-14
5737,SR,2017-09-16,44.764397905759154,287.5,0.10487179764595567,0.8512673815852523,2017-09-15
5738,SR,2017-09-17,44.764397905759154,287.5,0.00525673304885288,0.20131272274181988,2017-09-16
5739,SR,2017-09-18,44.764397905759154,287.5,0.004912555262581719,0.19952577715032227,2017-09-17
5740,SR,2017-09-19,44.764397905759154,287.5,0.7807600646003721,1.849810554732656,2017-09-18
5741,SR,2017-09-20,44.764397905759154,287.5,0.028181781708269682,0.2506035878813151,2017-09-19
5742,SR,2017-09-21,44.764397905759154,287.5,0.022142157707349952,0.060651337077666234,2017-09-20
5743,SR,2017-09-22,44.764397905759154,287.5,1.2034477113573219e-07,1.018457574173148e-06,2017-09-21
5744,SR,2017-09-23,44.764397905759154,287.5,1.6172038170408364e-12,-0.0,2017-09-22
5745,SR,2017-09-24,44.764397905759154,287.5,5.9581001070341255e-05,0.002157148727222405,2017-09-23
5746,SR,2017-09-25,44.764397905759154,287.5,3.20966776594378e-05,-0.0,2017-09-24
5747,SR,2017-09-26,44.764397905759154,287.5,1.0024822524835539e-06,-0.0,2017-09-25
5748,SR,2017-09-27,44.764397905759154,287.5,0.00021857638199396234,2.775493729689382e-07,2017-09-26
5749,SR,2017-09-28,44.764397905759154,287.5,0.470986662470807,1.2368918139715745,2017-09-27
5750,SR,2017-09-29,44.764397905759154,287.5,1.047699616663067,1.1292249135763655,2017-09-28
5751,SR,2017-09-30,44.764397905759154,287.5,0.04650183118570794,0.00563535331680326,2017-09-29
5752,SR,2017-10-01,44.764397905759154,287.5,1.7098684963912092,0.2343226924994557,2017-09-30
5753,SR,2017-10-02,44.764397905759154,287.5,3.2050004056954906e-05,3.161644310995364e-08,2017-10-01
5754,SR,2017-10-03,44.764397905759154,287.5,4.03894947272488e-07,5.4778022046968814e-08,2017-10-02
5755,SR,2017-10-04,44.764397905759154,287.5,2.738221173241573e-06,-0.0,2017-10-03
5756,SR,2017-10-05,44.764397905759154,287.5,7.267996534210397,1.2541095911755562,2017-10-04
5757,SR,2017-10-06,44.764397905759154,287.5,6.762128233361864,1.7267867136183668,2017-10-05
