,Variable,Year,Month,Modelled,Observed,Yr-Mon,Mod_SE,Obs_SE,Perc_Difference_abs,Diff_factor
989,WetDep_SO4_mgm2,2002,1,17.07627587494307,35.909930153061225,2002-01-01,9.947221913424212,24.33026788188833,14.97336242847236,2.102913446470713
990,WetDep_SO4_mgm2,2002,2,21.94191800540254,47.94355450236967,2002-02-01,9.947221913424212,24.33026788188833,19.75689687413384,2.185021131268698
991,WetDep_SO4_mgm2,2002,3,39.772914663934934,68.85705443396226,2002-03-01,9.947221913424212,24.33026788188833,38.04165973791866,1.7312549260162742
992,WetDep_SO4_mgm2,2002,4,36.29722567666143,83.75841483253588,2002-04-01,9.947221913424212,24.33026788188833,33.98965496647375,2.3075707101876737
993,WetDep_SO4_mgm2,2002,5,47.545907709169875,107.04889398104265,2002-05-01,9.947221913424212,24.33026788188833,45.2944227940886,2.251484915081279
994,WetDep_SO4_mgm2,2002,6,36.411335594998775,91.00651246305418,2002-06-01,9.947221913424212,24.33026788188833,33.911935038114116,2.49940055688466
995,WetDep_SO4_mgm2,2002,7,41.72178157071962,102.5114561682243,2002-07-01,9.947221913424212,24.33026788188833,39.26475667128036,2.4570248994392636
996,WetDep_SO4_mgm2,2002,8,32.17104721017972,66.65219683417085,2002-08-01,9.947221913424212,24.33026788188833,30.099240333682385,2.071806876497338
997,WetDep_SO4_mgm2,2002,9,26.17090882904494,56.72365809090909,2002-09-01,9.947221913424212,24.33026788188833,24.003477103175484,2.167431725869457
998,WetDep_SO4_mgm2,2002,10,38.869481730580645,75.50703378854625,2002-10-01,9.947221913424212,24.33026788188833,36.926902863388264,1.9425788671923798
999,WetDep_SO4_mgm2,2002,11,18.192988689976662,46.11529506976744,2002-11-01,9.947221913424212,24.33026788188833,15.658204776480666,2.534783913495996
1000,WetDep_SO4_mgm2,2002,12,16.629899275134427,46.01280237668161,2002-12-01,9.947221913424212,24.33026788188833,13.863027292603451,2.766871982530975
1001,WetDep_SO4_mgm2,2003,1,11.939102204687835,23.35444042857143,2003-01-01,9.947221913424212,24.33026788188833,9.982971833393968,1.956130371293866
1002,WetDep_SO4_mgm2,2003,2,24.97546759839419,53.565549557522125,2003-02-01,9.947221913424212,24.33026788188833,22.83074100432769,2.1447265940664972
1003,WetDep_SO4_mgm2,2003,3,33.0886229742808,55.226639523809524,2003-03-01,9.947221913424212,24.33026788188833,31.419570757549504,1.6690522167312978
1004,WetDep_SO4_mgm2,2003,4,47.4151646152136,95.70151422907489,2003-04-01,9.947221913424212,24.33026788188833,45.39679106308702,2.0183735521265733
1005,WetDep_SO4_mgm2,2003,5,50.233683642145145,109.13476195454545,2003-05-01,9.947221913424212,24.33026788188833,48.06114215122045,2.1725414909246945
1006,WetDep_SO4_mgm2,2003,6,48.766425162605934,113.30367453703704,2003-06-01,9.947221913424212,24.33026788188833,46.443030036569134,2.323395126036801
1007,WetDep_SO4_mgm2,2003,7,44.127354330127105,107.68845174528302,2003-07-01,9.947221913424212,24.33026788188833,41.6869530556786,2.4404012744485066
1008,WetDep_SO4_mgm2,2003,8,36.597763087657135,89.78472484304933,2003-08-01,9.947221913424212,24.33026788188833,34.14447858969475,2.4532844979623873
1009,WetDep_SO4_mgm2,2003,9,34.86814960485601,77.16306445887446,2003-09-01,9.947221913424212,24.33026788188833,32.65515392446211,2.2129956803938953
1010,WetDep_SO4_mgm2,2003,10,31.10190706209303,63.24438273972603,2003-10-01,9.947221913424212,24.33026788188833,29.068450315744244,2.033456746348786
1011,WetDep_SO4_mgm2,2003,11,26.013745551591043,55.664653231441044,2003-11-01,9.947221913424212,24.33026788188833,23.87392861822996,2.1398169333610824
1012,WetDep_SO4_mgm2,2003,12,21.33026832615828,53.33877254464286,2003-12-01,9.947221913424212,24.33026788188833,18.829654094351778,2.5006142318065026
1013,WetDep_SO4_mgm2,2004,1,17.49956012249743,32.73546645454546,2004-01-01,9.947221913424212,24.33026788188833,15.62891501911219,1.8706451033852416
1014,WetDep_SO4_mgm2,2004,2,20.58865890260267,35.19029182222222,2004-02-01,9.947221913424212,24.33026788188833,18.87945132435804,1.7092075782446285
1015,WetDep_SO4_mgm2,2004,3,32.97509647066997,67.31679393162393,2004-03-01,9.947221913424212,24.33026788188833,30.93365304406773,2.0414434266022403
1016,WetDep_SO4_mgm2,2004,4,36.30112735554755,73.8033738559322,2004-04-01,9.947221913424212,24.33026788188833,34.26803970146251,2.0330876540850333
1017,WetDep_SO4_mgm2,2004,5,36.950544075642185,86.89177658986175,2004-05-01,9.947221913424212,24.33026788188833,34.59897446378521,2.35156961185697
1018,WetDep_SO4_mgm2,2004,6,50.794622484945656,129.68336676855895,2004-06-01,9.947221913424212,24.33026788188833,48.24153004278814,2.5530924421575154
1019,WetDep_SO4_mgm2,2004,7,42.05801659575508,105.66900915178572,2004-07-01,9.947221913424212,24.33026788188833,39.545558384341206,2.5124582114138714
1020,WetDep_SO4_mgm2,2004,8,42.749425624074554,90.52443774891775,2004-08-01,9.947221913424212,24.33026788188833,40.631866465620305,2.1175591584542475
1021,WetDep_SO4_mgm2,2004,9,26.912644063298345,64.05812800904977,2004-09-01,9.947221913424212,24.33026788188833,24.532419814116974,2.3802242491813703
1022,WetDep_SO4_mgm2,2004,10,28.609752998807554,54.33662125,2004-10-01,9.947221913424212,24.33026788188833,26.710518802263994,1.899234196543561
1023,WetDep_SO4_mgm2,2004,11,23.170022399467115,53.97846868644068,2004-11-01,9.947221913424212,24.33026788188833,20.840354013489115,2.329668385978001
1024,WetDep_SO4_mgm2,2004,12,20.518376009465175,53.056841063291145,2004-12-01,9.947221913424212,24.33026788188833,17.93255532663843,2.585820682826745
1025,WetDep_SO4_mgm2,2005,1,20.346541751082924,44.517733739495796,2005-01-01,9.947221913424212,24.33026788188833,18.158566306207806,2.1879754448751165
1026,WetDep_SO4_mgm2,2005,2,21.037614959757388,42.642275487394954,2005-02-01,9.947221913424212,24.33026788188833,19.01066106935846,2.0269538903989295
1027,WetDep_SO4_mgm2,2005,3,38.06455702665421,71.53905014814815,2005-03-01,9.947221913424212,24.33026788188833,36.18514332171988,1.879413704934327
1028,WetDep_SO4_mgm2,2005,4,32.256729170405016,72.40810640254237,2005-04-01,9.947221913424212,24.33026788188833,30.011984949128685,2.2447442212763327
1029,WetDep_SO4_mgm2,2005,5,37.22879973012156,84.17986411392405,2005-05-01,9.947221913424212,24.33026788188833,34.967650707747495,2.2611490223740605
1030,WetDep_SO4_mgm2,2005,6,33.91655230515017,87.69683420425531,2005-06-01,9.947221913424212,24.33026788188833,31.330887541372316,2.585664763777853
1031,WetDep_SO4_mgm2,2005,7,37.339163368546,110.87829068325792,2005-07-01,9.947221913424212,24.33026788188833,34.36967287437332,2.9694904941726756
1032,WetDep_SO4_mgm2,2005,8,46.37307190138656,106.98386355506608,2005-08-01,9.947221913424212,24.33026788188833,44.06604631156646,2.3070255898200966
1033,WetDep_SO4_mgm2,2005,9,24.939153051886766,58.23693727358491,2005-09-01,9.947221913424212,24.33026788188833,22.603992064165134,2.335160987721634
1034,WetDep_SO4_mgm2,2005,10,22.976843670072206,48.16332885526316,2005-10-01,9.947221913424212,24.33026788188833,20.880675478006868,2.096168192065338
1035,WetDep_SO4_mgm2,2005,11,22.196312946888447,59.53526565789474,2005-11-01,9.947221913424212,24.33026788188833,19.51409875210973,2.682214194778714
1036,WetDep_SO4_mgm2,2005,12,14.798710936650206,36.28200168888889,2005-12-01,9.947221913424212,24.33026788188833,12.347010795725527,2.4517001409246784
1037,WetDep_SO4_mgm2,2006,1,20.91280238115107,52.51843205429864,2006-01-01,9.947221913424212,24.33026788188833,18.401497052620158,2.511305328530913
1038,WetDep_SO4_mgm2,2006,2,18.84840373602898,39.56706477433629,2006-02-01,9.947221913424212,24.33026788188833,16.74917743928411,2.09922629674487
1039,WetDep_SO4_mgm2,2006,3,30.304733043160265,53.616229063559324,2006-03-01,9.947221913424212,24.33026788188833,28.53549689819246,1.769236144967805
1040,WetDep_SO4_mgm2,2006,4,32.06502333395277,63.82418738288288,2006-04-01,9.947221913424212,24.33026788188833,30.074562054128872,1.990461279823901
1041,WetDep_SO4_mgm2,2006,5,38.77057186332691,86.93151849561403,2006-05-01,9.947221913424212,24.33026788188833,36.528368193954606,2.2422036693722998
1042,WetDep_SO4_mgm2,2006,6,42.076609265956385,103.75371148636363,2006-06-01,9.947221913424212,24.33026788188833,39.61078054790164,2.4658287180547447
1043,WetDep_SO4_mgm2,2006,7,38.65661807541903,100.74915349771689,2006-07-01,9.947221913424212,24.33026788188833,36.05035921177102,2.606258863648014
1044,WetDep_SO4_mgm2,2006,8,51.076485497143764,96.54440130666666,2006-08-01,9.947221913424212,24.33026788188833,49.1862927721164,1.8901927250273611
1045,WetDep_SO4_mgm2,2006,9,38.853384010328355,79.42981654867256,2006-09-01,9.947221913424212,24.33026788188833,36.809036559729,2.044347450599356
1046,WetDep_SO4_mgm2,2006,10,32.37162122704921,60.80551262025316,2006-10-01,9.947221913424212,24.33026788188833,30.493262642727057,1.8783585843221544
1047,WetDep_SO4_mgm2,2006,11,24.066014857049982,57.97489122608695,2006-11-01,9.947221913424212,24.33026788188833,21.65702061473555,2.4089942423144306
1048,WetDep_SO4_mgm2,2006,12,17.754668209565974,44.44023385087719,2006-12-01,9.947221913424212,24.33026788188833,15.25165135076974,2.5030168587962347
1049,WetDep_SO4_mgm2,2007,1,23.191704823634637,47.346398868644066,2007-01-01,9.947221913424212,24.33026788188833,21.150181820962,2.041523002672637
1050,WetDep_SO4_mgm2,2007,2,16.826802487686866,27.68343669396552,2007-02-01,9.947221913424212,24.33026788188833,15.181603602502168,1.645198885184697
1051,WetDep_SO4_mgm2,2007,3,27.21888561699069,57.7935355720339,2007-03-01,9.947221913424212,24.33026788188833,25.095597529988414,2.1232880870022752
1052,WetDep_SO4_mgm2,2007,4,32.141930882789445,70.28457112931034,2007-04-01,9.947221913424212,24.33026788188833,29.955236767068335,2.186694115721111
1053,WetDep_SO4_mgm2,2007,5,31.569285534207296,69.90805753125001,2007-05-01,9.947221913424212,24.33026788188833,29.354852855472764,2.214432678734533
1054,WetDep_SO4_mgm2,2007,6,26.9119094429963,77.38364835294117,2007-06-01,9.947221913424212,24.33026788188833,24.03646693614438,2.875442506851921
1055,WetDep_SO4_mgm2,2007,7,40.75133854929792,83.45772001809955,2007-07-01,9.947221913424212,24.33026788188833,38.70336361180872,2.047974937489198
1056,WetDep_SO4_mgm2,2007,8,48.76996181544188,95.35266510762331,2007-08-01,9.947221913424212,24.33026788188833,46.81481029269798,1.9551515227439054
1057,WetDep_SO4_mgm2,2007,9,21.954085398719847,44.5058216695279,2007-09-01,9.947221913424212,24.33026788188833,19.926862635337365,2.0272227633824844
1058,WetDep_SO4_mgm2,2007,10,30.70336000659005,65.91070073109243,2007-10-01,9.947221913424212,24.33026788188833,28.556666592027423,2.146693414562628
1059,WetDep_SO4_mgm2,2007,11,21.890936887972746,43.44270641150442,2007-11-01,9.947221913424212,24.33026788188833,19.90643039408337,1.9845064938893766
1060,WetDep_SO4_mgm2,2007,12,19.71340270834824,44.192484021008404,2007-12-01,9.947221913424212,24.33026788188833,17.471654559902323,2.2417481484459176
1061,WetDep_SO4_mgm2,2008,1,22.787761694832614,42.877199459459455,2008-01-01,9.947221913424212,24.33026788188833,20.906172794893294,1.881588899939319
1062,WetDep_SO4_mgm2,2008,2,27.55544436637256,64.27875026940639,2008-02-01,9.947221913424212,24.33026788188833,25.22273837133336,2.332705995039199
1063,WetDep_SO4_mgm2,2008,3,31.076513642209505,68.94838282272727,2008-03-01,9.947221913424212,24.33026788188833,28.857848330632258,2.2186653115772454
1064,WetDep_SO4_mgm2,2008,4,45.72275752968556,89.97936385067872,2008-04-01,9.947221913424212,24.33026788188833,43.7548236448524,1.96793388483316
1065,WetDep_SO4_mgm2,2008,5,33.62258864098314,68.3819475412844,2008-05-01,9.947221913424212,24.33026788188833,31.58877892241993,2.0338097185632074
1066,WetDep_SO4_mgm2,2008,6,33.22198736025717,81.22637953960395,2008-06-01,9.947221913424212,24.33026788188833,30.777028885654484,2.4449584746026822
1067,WetDep_SO4_mgm2,2008,7,44.028899548000275,90.99502658706467,2008-07-01,9.947221913424212,24.33026788188833,41.96218819429356,2.066711353706716
1068,WetDep_SO4_mgm2,2008,8,33.275233711558904,63.91917213020833,2008-08-01,9.947221913424212,24.33026788188833,31.35431040011708,1.9209233114418236
1069,WetDep_SO4_mgm2,2008,9,33.19011578413415,56.872048675925924,2008-09-01,9.947221913424212,24.33026788188833,31.476592124083755,1.7135236600503947
1070,WetDep_SO4_mgm2,2008,10,28.295902339823787,48.13171999141631,2008-10-01,9.947221913424212,24.33026788188833,26.59488855297326,1.7010137868505257
1071,WetDep_SO4_mgm2,2008,11,17.97976926513104,34.17807463636363,2008-11-01,9.947221913424212,24.33026788188833,16.07885084218739,1.9009184229436515
1072,WetDep_SO4_mgm2,2008,12,26.106788861495797,52.03474463948498,2008-12-01,9.947221913424212,24.33026788188833,24.113638922009,1.9931499394867986
1073,WetDep_SO4_mgm2,2009,1,15.892856956663572,22.915666878640774,2009-01-01,9.947221913424212,24.33026788188833,14.450972282238645,1.441884674424926
1074,WetDep_SO4_mgm2,2009,2,17.033079158445954,27.57308307488987,2009-02-01,9.947221913424212,24.33026788188833,15.414283001955505,1.6187961564904483
1075,WetDep_SO4_mgm2,2009,3,27.42867123682202,46.594846660465116,2009-03-01,9.947221913424212,24.33026788188833,25.7299069671948,1.6987642696272207
1076,WetDep_SO4_mgm2,2009,4,50.36303632349947,80.31574871052632,2009-04-01,9.947221913424212,24.33026788188833,48.76830029140979,1.5947360320896868
1077,WetDep_SO4_mgm2,2009,5,35.53155149191511,59.93828224017467,2009-05-01,9.947221913424212,24.33026788188833,33.844648451562,1.6869030403531098
1078,WetDep_SO4_mgm2,2009,6,42.42548026356828,72.05124561333334,2009-06-01,9.947221913424212,24.33026788188833,40.727179026535374,1.6983012370329102
1079,WetDep_SO4_mgm2,2009,7,42.093352178381046,65.84821993838862,2009-07-01,9.947221913424212,24.33026788188833,40.52901442596493,1.564337752416116
1080,WetDep_SO4_mgm2,2009,8,31.281405242787415,56.19347744859813,2009-08-01,9.947221913424212,24.33026788188833,29.48501927443151,1.7963859683559043
1081,WetDep_SO4_mgm2,2009,9,40.13326675175424,54.236581938967134,2009-09-01,9.947221913424212,24.33026788188833,38.78185466077123,1.3514120909830105
1082,WetDep_SO4_mgm2,2009,10,27.98269851790873,42.44186072197309,2009-10-01,9.947221913424212,24.33026788188833,26.46598058254554,1.5167179353631888
1083,WetDep_SO4_mgm2,2009,11,20.329889206131604,30.97173466190476,2009-11-01,9.947221913424212,24.33026788188833,18.80643109242169,1.5234581137099124
1084,WetDep_SO4_mgm2,2009,12,22.491338278743072,42.400905615720525,2009-12-01,9.947221913424212,24.33026788188833,20.606127843942296,1.8852104348007743
1085,WetDep_SO4_mgm2,2010,1,15.74617148214709,28.635041429245284,2010-01-01,9.947221913424212,24.33026788188833,13.92763156203308,1.8185399201140107
1086,WetDep_SO4_mgm2,2010,2,17.99103449271928,24.36770948181818,2010-02-01,9.947221913424212,24.33026788188833,16.6365982321652,1.3544362605540805
1087,WetDep_SO4_mgm2,2010,3,34.57562382973315,49.525479119469026,2010-03-01,9.947221913424212,24.33026788188833,33.14324246870967,1.4323813610234795
1088,WetDep_SO4_mgm2,2010,4,27.854366392436617,33.93612841626794,2010-04-01,9.947221913424212,24.33026788188833,26.63602496839752,1.218341424039095
1089,WetDep_SO4_mgm2,2010,5,33.602941521954484,53.92176056363637,2010-05-01,9.947221913424212,24.33026788188833,31.99826770111036,1.604673820844124
1090,WetDep_SO4_mgm2,2010,6,45.05586464429881,77.14454343867925,2010-06-01,9.947221913424212,24.33026788188833,43.34366704144045,1.712197602858362
1091,WetDep_SO4_mgm2,2010,7,30.865392062349393,54.6173244754902,2010-07-01,9.947221913424212,24.33026788188833,29.095859235254213,1.7695328270951785
1092,WetDep_SO4_mgm2,2010,8,35.400344230760645,56.41082436453202,2010-08-01,9.947221913424212,24.33026788188833,33.8068336141177,1.593510616642948
1093,WetDep_SO4_mgm2,2010,9,26.664953795866936,37.308021380281694,2010-09-01,9.947221913424212,24.33026788188833,25.265813123586288,1.3991406722806485
