,Variable,Year,Month,Modelled,Observed,Yr-Mon,Mod_SE,Obs_SE,Perc_Difference_abs,Diff_factor
253,WetDep_DOC_mgm2,2002,1,11.299118456170715,19.841460674433332,2002-01-01,31.46360067501769,57.68905042031317,9.543099988765638,1.756018467405078
254,WetDep_DOC_mgm2,2002,2,19.94721641388684,26.78814433471,2002-02-01,31.46360067501769,57.68905042031317,18.604264907326723,1.3429515065601159
255,WetDep_DOC_mgm2,2002,3,26.553958970033182,35.41175458617,2002-03-01,31.46360067501769,57.68905042031317,25.220381757455087,1.3335772125780967
256,WetDep_DOC_mgm2,2002,4,40.17817559561104,84.79157591738334,2002-04-01,31.46360067501769,57.68905042031317,38.06778669267026,2.1103889029407736
257,WetDep_DOC_mgm2,2002,5,40.99279450282247,60.71755310718667,2002-05-01,31.46360067501769,57.68905042031317,39.51161826578876,1.4811762370337083
258,WetDep_DOC_mgm2,2002,6,139.2696330388052,129.82146670172997,2002-06-01,31.46360067501769,57.68905042031317,138.33747386046116,0.9321591783440496
259,WetDep_DOC_mgm2,2002,7,97.41979580001136,138.81843288939334,2002-07-01,31.46360067501769,57.68905042031317,95.99484482624452,1.4249509737668444
260,WetDep_DOC_mgm2,2002,8,60.93532239253034,94.04354472905334,2002-08-01,31.46360067501769,57.68905042031317,59.391988558612994,1.5433338339173457
261,WetDep_DOC_mgm2,2002,9,29.54833817805131,52.929512800966656,2002-09-01,31.46360067501769,57.68905042031317,27.757052574034397,1.7912856040169132
262,WetDep_DOC_mgm2,2002,10,25.783398376200694,63.92620715311667,2002-10-01,31.46360067501769,57.68905042031317,23.304043008828966,2.4793553673717272
263,WetDep_DOC_mgm2,2002,11,22.972308439982182,54.24937909080666,2002-11-01,31.46360067501769,57.68905042031317,20.6107965687421,2.3615118712400824
264,WetDep_DOC_mgm2,2002,12,12.087471382391426,27.827067955510003,2002-12-01,31.46360067501769,57.68905042031317,9.785330010123324,2.3021413722681014
265,WetDep_DOC_mgm2,2003,1,9.368029102946396,17.38657517482,2003-01-01,31.46360067501769,57.68905042031317,7.512081071214552,1.8559480317318442
