,siteId,model_time,lat,lon,Mod_SOA_POM_BC_mgm2,time
5557,SR,2017-03-20,44.764397905759154,287.5,-0.0,2017-03-19
5558,SR,2017-03-21,44.764397905759154,287.5,6.941062228842861e-07,2017-03-20
5559,SR,2017-03-22,44.764397905759154,287.5,0.023097726075532732,2017-03-21
5560,SR,2017-03-23,44.764397905759154,287.5,0.060891215507286045,2017-03-22
5561,SR,2017-03-24,44.764397905759154,287.5,3.9944731377640304e-07,2017-03-23
5562,SR,2017-03-25,44.764397905759154,287.5,3.349791943829672,2017-03-24
5563,SR,2017-03-26,44.764397905759154,287.5,0.6325631518588892,2017-03-25
5564,SR,2017-03-27,44.764397905759154,287.5,0.0667810962778903,2017-03-26
5565,SR,2017-03-28,44.764397905759154,287.5,2.778321872565215,2017-03-27
5566,SR,2017-03-29,44.764397905759154,287.5,0.49382306993583924,2017-03-28
5567,SR,2017-03-30,44.764397905759154,287.5,0.017121007346229677,2017-03-29
5568,SR,2017-03-31,44.764397905759154,287.5,0.0009490409922773696,2017-03-30
5569,SR,2017-04-01,44.764397905759154,287.5,0.3407062632021507,2017-03-31
5570,SR,2017-04-02,44.764397905759154,287.5,0.24731883416229117,2017-04-01
5571,SR,2017-04-03,44.764397905759154,287.5,0.003414286431704938,2017-04-02
5572,SR,2017-04-04,44.764397905759154,287.5,3.828553875601245e-07,2017-04-03
5573,SR,2017-04-05,44.764397905759154,287.5,2.536007703834997,2017-04-04
5574,SR,2017-04-06,44.764397905759154,287.5,0.36229416966460093,2017-04-05
5575,SR,2017-04-07,44.764397905759154,287.5,2.6938167696499704,2017-04-06
5576,SR,2017-04-08,44.764397905759154,287.5,0.993486892753026,2017-04-07
5577,SR,2017-04-09,44.764397905759154,287.5,0.7392526091276608,2017-04-08
5578,SR,2017-04-10,44.764397905759154,287.5,0.05104661224969442,2017-04-09
5579,SR,2017-04-11,44.764397905759154,287.5,0.23042369262649132,2017-04-10
5580,SR,2017-04-12,44.764397905759154,287.5,4.3613549771670534,2017-04-11
5581,SR,2017-04-13,44.764397905759154,287.5,5.004991121548841,2017-04-12
5582,SR,2017-04-14,44.764397905759154,287.5,0.5144077913632472,2017-04-13
5583,SR,2017-04-15,44.764397905759154,287.5,8.415808476357306e-08,2017-04-14
5584,SR,2017-04-16,44.764397905759154,287.5,2.108850744031443,2017-04-15
5585,SR,2017-04-17,44.764397905759154,287.5,8.973111653709509,2017-04-16
5586,SR,2017-04-18,44.764397905759154,287.5,0.09609883513950201,2017-04-17
5587,SR,2017-04-19,44.764397905759154,287.5,0.02768776458106359,2017-04-18
5588,SR,2017-04-20,44.764397905759154,287.5,1.3290930356291142,2017-04-19
5589,SR,2017-04-21,44.764397905759154,287.5,0.6288402798482196,2017-04-20
5590,SR,2017-04-22,44.764397905759154,287.5,1.1141951611337575,2017-04-21
5591,SR,2017-04-23,44.764397905759154,287.5,0.5130120328544763,2017-04-22
5592,SR,2017-04-24,44.764397905759154,287.5,0.047161420081709426,2017-04-23
5593,SR,2017-04-25,44.764397905759154,287.5,0.006743873038131398,2017-04-24
5594,SR,2017-04-26,44.764397905759154,287.5,0.29841493026649957,2017-04-25
5595,SR,2017-04-27,44.764397905759154,287.5,0.23660401762826133,2017-04-26
5596,SR,2017-04-28,44.764397905759154,287.5,0.10734408674439866,2017-04-27
5597,SR,2017-04-29,44.764397905759154,287.5,1.761306800407425,2017-04-28
5598,SR,2017-04-30,44.764397905759154,287.5,2.1258208435148067e-06,2017-04-29
5599,SR,2017-05-01,44.764397905759154,287.5,2.264081122582695,2017-04-30
5600,SR,2017-05-02,44.764397905759154,287.5,17.489171710849405,2017-05-01
5601,SR,2017-05-03,44.764397905759154,287.5,3.0739184198047553,2017-05-02
5602,SR,2017-05-04,44.764397905759154,287.5,0.4162116276629213,2017-05-03
5603,SR,2017-05-05,44.764397905759154,287.5,0.030747290651056414,2017-05-04
5604,SR,2017-05-06,44.764397905759154,287.5,2.527308062827416,2017-05-05
5605,SR,2017-05-07,44.764397905759154,287.5,0.46143630166861627,2017-05-06
5606,SR,2017-05-08,44.764397905759154,287.5,0.24670438192320177,2017-05-07
5607,SR,2017-05-09,44.764397905759154,287.5,0.5652060944272286,2017-05-08
5608,SR,2017-05-10,44.764397905759154,287.5,0.11889403524201203,2017-05-09
5609,SR,2017-05-11,44.764397905759154,287.5,0.0458916498552453,2017-05-10
5610,SR,2017-05-12,44.764397905759154,287.5,0.03999255614173247,2017-05-11
5611,SR,2017-05-13,44.764397905759154,287.5,0.04129914066980378,2017-05-12
5612,SR,2017-05-14,44.764397905759154,287.5,0.743458095087135,2017-05-13
5613,SR,2017-05-15,44.764397905759154,287.5,0.5115448564740888,2017-05-14
5614,SR,2017-05-16,44.764397905759154,287.5,1.522429982081519,2017-05-15
5615,SR,2017-05-17,44.764397905759154,287.5,0.03821672509701779,2017-05-16
5616,SR,2017-05-18,44.764397905759154,287.5,0.15263659086661718,2017-05-17
5617,SR,2017-05-19,44.764397905759154,287.5,1.6058282203967877,2017-05-18
5618,SR,2017-05-20,44.764397905759154,287.5,1.843610164531384,2017-05-19
5619,SR,2017-05-21,44.764397905759154,287.5,9.115957638751585e-08,2017-05-20
5620,SR,2017-05-22,44.764397905759154,287.5,0.18300349985400644,2017-05-21
5621,SR,2017-05-23,44.764397905759154,287.5,3.8667835933203776,2017-05-22
5622,SR,2017-05-24,44.764397905759154,287.5,0.06210948786528059,2017-05-23
5623,SR,2017-05-25,44.764397905759154,287.5,0.43675678074173163,2017-05-24
5624,SR,2017-05-26,44.764397905759154,287.5,1.3591260117351567,2017-05-25
5625,SR,2017-05-27,44.764397905759154,287.5,1.6503743871520982,2017-05-26
5626,SR,2017-05-28,44.764397905759154,287.5,8.023161488512085e-06,2017-05-27
5627,SR,2017-05-29,44.764397905759154,287.5,1.7830736677351672e-06,2017-05-28
5628,SR,2017-05-30,44.764397905759154,287.5,1.4443406470832088,2017-05-29
5629,SR,2017-05-31,44.764397905759154,287.5,1.2195569054629374,2017-05-30
5630,SR,2017-06-01,44.764397905759154,287.5,1.8465062978645364,2017-05-31
5631,SR,2017-06-02,44.764397905759154,287.5,0.6375426186977506,2017-06-01
5632,SR,2017-06-03,44.764397905759154,287.5,0.4564605068924088,2017-06-02
5633,SR,2017-06-04,44.764397905759154,287.5,0.43985412812030944,2017-06-03
5634,SR,2017-06-05,44.764397905759154,287.5,0.49518596723086006,2017-06-04
5635,SR,2017-06-06,44.764397905759154,287.5,3.137382453832771,2017-06-05
5636,SR,2017-06-07,44.764397905759154,287.5,2.897316786487636,2017-06-06
5637,SR,2017-06-08,44.764397905759154,287.5,0.005440745120058321,2017-06-07
5638,SR,2017-06-09,44.764397905759154,287.5,0.43524040621578663,2017-06-08
5639,SR,2017-06-10,44.764397905759154,287.5,2.430226370142563,2017-06-09
5640,SR,2017-06-11,44.764397905759154,287.5,0.8784265564942828,2017-06-10
5641,SR,2017-06-12,44.764397905759154,287.5,0.0070065010434119945,2017-06-11
5642,SR,2017-06-13,44.764397905759154,287.5,0.11899030510909014,2017-06-12
5643,SR,2017-06-14,44.764397905759154,287.5,0.6183009729210376,2017-06-13
5644,SR,2017-06-15,44.764397905759154,287.5,-0.0,2017-06-14
5645,SR,2017-06-16,44.764397905759154,287.5,8.905096470709646e-06,2017-06-15
5646,SR,2017-06-17,44.764397905759154,287.5,9.5820397616464,2017-06-16
5647,SR,2017-06-18,44.764397905759154,287.5,0.25465902511734306,2017-06-17
5648,SR,2017-06-19,44.764397905759154,287.5,1.0449473286655575,2017-06-18
5649,SR,2017-06-20,44.764397905759154,287.5,11.05542417612071,2017-06-19
5650,SR,2017-06-21,44.764397905759154,287.5,1.7351082071126456,2017-06-20
5651,SR,2017-06-22,44.764397905759154,287.5,0.5531292798788279,2017-06-21
5652,SR,2017-06-23,44.764397905759154,287.5,0.02520777336867397,2017-06-22
5653,SR,2017-06-24,44.764397905759154,287.5,4.130787212286435,2017-06-23
5654,SR,2017-06-25,44.764397905759154,287.5,3.265143855291086,2017-06-24
5655,SR,2017-06-26,44.764397905759154,287.5,1.0224968621797004,2017-06-25
5656,SR,2017-06-27,44.764397905759154,287.5,0.8288456920801934,2017-06-26
5657,SR,2017-06-28,44.764397905759154,287.5,1.4831564476569525,2017-06-27
5658,SR,2017-06-29,44.764397905759154,287.5,0.9112420568113677,2017-06-28
5659,SR,2017-06-30,44.764397905759154,287.5,11.219993734101763,2017-06-29
5660,SR,2017-07-01,44.764397905759154,287.5,15.981911394291615,2017-06-30
5661,SR,2017-07-02,44.764397905759154,287.5,10.676476902560239,2017-07-01
5662,SR,2017-07-03,44.764397905759154,287.5,2.238394219977735,2017-07-02
5663,SR,2017-07-04,44.764397905759154,287.5,1.0615501477850842,2017-07-03
5664,SR,2017-07-05,44.764397905759154,287.5,0.4264243833040915,2017-07-04
5665,SR,2017-07-06,44.764397905759154,287.5,0.021719367710587578,2017-07-05
5666,SR,2017-07-07,44.764397905759154,287.5,2.8659942419295703,2017-07-06
5667,SR,2017-07-08,44.764397905759154,287.5,2.1590850107777726,2017-07-07
5668,SR,2017-07-09,44.764397905759154,287.5,3.8627233411858697,2017-07-08
5669,SR,2017-07-10,44.764397905759154,287.5,1.1929304044588918,2017-07-09
5670,SR,2017-07-11,44.764397905759154,287.5,3.4708339202715877,2017-07-10
5671,SR,2017-07-12,44.764397905759154,287.5,2.5874810294368444,2017-07-11
5672,SR,2017-07-13,44.764397905759154,287.5,2.145885519277968,2017-07-12
5673,SR,2017-07-14,44.764397905759154,287.5,13.945929211445218,2017-07-13
5674,SR,2017-07-15,44.764397905759154,287.5,5.42459996921707,2017-07-14
5675,SR,2017-07-16,44.764397905759154,287.5,3.724693953266467,2017-07-15
5676,SR,2017-07-17,44.764397905759154,287.5,0.44262473686274006,2017-07-16
5677,SR,2017-07-18,44.764397905759154,287.5,4.650836715747175,2017-07-17
5678,SR,2017-07-19,44.764397905759154,287.5,5.82726187303706,2017-07-18
5679,SR,2017-07-20,44.764397905759154,287.5,0.519423004607944,2017-07-19
5680,SR,2017-07-21,44.764397905759154,287.5,4.007927489890761,2017-07-20
5681,SR,2017-07-22,44.764397905759154,287.5,2.586652492198027,2017-07-21
5682,SR,2017-07-23,44.764397905759154,287.5,0.1917135387941027,2017-07-22
5683,SR,2017-07-24,44.764397905759154,287.5,0.3807919229936729,2017-07-23
5684,SR,2017-07-25,44.764397905759154,287.5,6.192967538787286,2017-07-24
5685,SR,2017-07-26,44.764397905759154,287.5,2.279598659837845,2017-07-25
5686,SR,2017-07-27,44.764397905759154,287.5,0.24271972556833,2017-07-26
5687,SR,2017-07-28,44.764397905759154,287.5,7.243595323558338,2017-07-27
5688,SR,2017-07-29,44.764397905759154,287.5,0.31181175766392677,2017-07-28
5689,SR,2017-07-30,44.764397905759154,287.5,2.3018577805601578e-07,2017-07-29
5690,SR,2017-07-31,44.764397905759154,287.5,-0.0,2017-07-30
5691,SR,2017-08-01,44.764397905759154,287.5,3.5726804514801813,2017-07-31
5692,SR,2017-08-02,44.764397905759154,287.5,0.058054640782179145,2017-08-01
5693,SR,2017-08-03,44.764397905759154,287.5,2.1651648973719517,2017-08-02
5694,SR,2017-08-04,44.764397905759154,287.5,3.5736849479661714,2017-08-03
5695,SR,2017-08-05,44.764397905759154,287.5,4.866390090896289,2017-08-04
5696,SR,2017-08-06,44.764397905759154,287.5,5.60829662710205,2017-08-05
5697,SR,2017-08-07,44.764397905759154,287.5,0.17599426291314835,2017-08-06
5698,SR,2017-08-08,44.764397905759154,287.5,3.5615863258620095,2017-08-07
5699,SR,2017-08-09,44.764397905759154,287.5,1.851636993732697,2017-08-08
5700,SR,2017-08-10,44.764397905759154,287.5,1.0758929996912414,2017-08-09
5701,SR,2017-08-11,44.764397905759154,287.5,1.9523685668154656,2017-08-10
5702,SR,2017-08-12,44.764397905759154,287.5,3.3601036952823904,2017-08-11
5703,SR,2017-08-13,44.764397905759154,287.5,5.988378193322319,2017-08-12
5704,SR,2017-08-14,44.764397905759154,287.5,2.2252976961123494,2017-08-13
5705,SR,2017-08-15,44.764397905759154,287.5,0.05423606095483757,2017-08-14
5706,SR,2017-08-16,44.764397905759154,287.5,5.821195325772521,2017-08-15
5707,SR,2017-08-17,44.764397905759154,287.5,0.4930567329419766,2017-08-16
5708,SR,2017-08-18,44.764397905759154,287.5,0.0009695497578616,2017-08-17
5709,SR,2017-08-19,44.764397905759154,287.5,8.357637981681876,2017-08-18
5710,SR,2017-08-20,44.764397905759154,287.5,0.8667051076827192,2017-08-19
5711,SR,2017-08-21,44.764397905759154,287.5,0.2215669772653861,2017-08-20
5712,SR,2017-08-22,44.764397905759154,287.5,0.2215814406958394,2017-08-21
5713,SR,2017-08-23,44.764397905759154,287.5,5.961472315796357,2017-08-22
5714,SR,2017-08-24,44.764397905759154,287.5,7.997317807983961,2017-08-23
5715,SR,2017-08-25,44.764397905759154,287.5,0.23781102087561123,2017-08-24
5716,SR,2017-08-26,44.764397905759154,287.5,0.12736644863786672,2017-08-25
5717,SR,2017-08-27,44.764397905759154,287.5,0.3460274941580188,2017-08-26
5718,SR,2017-08-28,44.764397905759154,287.5,0.056188497604692245,2017-08-27
5719,SR,2017-08-29,44.764397905759154,287.5,0.004339835619777271,2017-08-28
5720,SR,2017-08-30,44.764397905759154,287.5,0.016945035218735027,2017-08-29
5721,SR,2017-08-31,44.764397905759154,287.5,0.5318733578563162,2017-08-30
5722,SR,2017-09-01,44.764397905759154,287.5,1.8533976353651838,2017-08-31
5723,SR,2017-09-02,44.764397905759154,287.5,0.019116240621702696,2017-09-01
5724,SR,2017-09-03,44.764397905759154,287.5,1.154839945138273e-06,2017-09-02
5725,SR,2017-09-04,44.764397905759154,287.5,1.9728423394926864,2017-09-03
5726,SR,2017-09-05,44.764397905759154,287.5,1.0458580002037365,2017-09-04
5727,SR,2017-09-06,44.764397905759154,287.5,77.661320574407,2017-09-05
5728,SR,2017-09-07,44.764397905759154,287.5,35.954803934146184,2017-09-06
5729,SR,2017-09-08,44.764397905759154,287.5,6.71955631137422,2017-09-07
5730,SR,2017-09-09,44.764397905759154,287.5,0.8338564089216405,2017-09-08
5731,SR,2017-09-10,44.764397905759154,287.5,0.819660364581587,2017-09-09
5732,SR,2017-09-11,44.764397905759154,287.5,0.008551475152995813,2017-09-10
5733,SR,2017-09-12,44.764397905759154,287.5,-0.0,2017-09-11
5734,SR,2017-09-13,44.764397905759154,287.5,5.116337123126121e-09,2017-09-12
5735,SR,2017-09-14,44.764397905759154,287.5,-0.0,2017-09-13
5736,SR,2017-09-15,44.764397905759154,287.5,0.2943496571483628,2017-09-14
5737,SR,2017-09-16,44.764397905759154,287.5,0.8512673815852523,2017-09-15
5738,SR,2017-09-17,44.764397905759154,287.5,0.20131272274181988,2017-09-16
5739,SR,2017-09-18,44.764397905759154,287.5,0.19952577715032227,2017-09-17
5740,SR,2017-09-19,44.764397905759154,287.5,1.849810554732656,2017-09-18
5741,SR,2017-09-20,44.764397905759154,287.5,0.2506035878813151,2017-09-19
5742,SR,2017-09-21,44.764397905759154,287.5,0.060651337077666234,2017-09-20
5743,SR,2017-09-22,44.764397905759154,287.5,1.018457574173148e-06,2017-09-21
5744,SR,2017-09-23,44.764397905759154,287.5,-0.0,2017-09-22
5745,SR,2017-09-24,44.764397905759154,287.5,0.002157148727222405,2017-09-23
5746,SR,2017-09-25,44.764397905759154,287.5,-0.0,2017-09-24
5747,SR,2017-09-26,44.764397905759154,287.5,-0.0,2017-09-25
5748,SR,2017-09-27,44.764397905759154,287.5,2.775493729689382e-07,2017-09-26
5749,SR,2017-09-28,44.764397905759154,287.5,1.2368918139715745,2017-09-27
5750,SR,2017-09-29,44.764397905759154,287.5,1.1292249135763655,2017-09-28
5751,SR,2017-09-30,44.764397905759154,287.5,0.00563535331680326,2017-09-29
5752,SR,2017-10-01,44.764397905759154,287.5,0.2343226924994557,2017-09-30
5753,SR,2017-10-02,44.764397905759154,287.5,3.161644310995364e-08,2017-10-01
5754,SR,2017-10-03,44.764397905759154,287.5,5.4778022046968814e-08,2017-10-02
5755,SR,2017-10-04,44.764397905759154,287.5,-0.0,2017-10-03
5756,SR,2017-10-05,44.764397905759154,287.5,1.2541095911755562,2017-10-04
5757,SR,2017-10-06,44.764397905759154,287.5,1.7267867136183668,2017-10-05
5758,SR,2017-10-07,44.764397905759154,287.5,0.0010641245453161738,2017-10-06
5759,SR,2017-10-08,44.764397905759154,287.5,0.09161242701949401,2017-10-07
5760,SR,2017-10-09,44.764397905759154,287.5,1.1796905202698937,2017-10-08
5761,SR,2017-10-10,44.764397905759154,287.5,0.5686069490251633,2017-10-09
5762,SR,2017-10-11,44.764397905759154,287.5,0.8228976999813398,2017-10-10
5763,SR,2017-10-12,44.764397905759154,287.5,0.03064980066622147,2017-10-11
5764,SR,2017-10-13,44.764397905759154,287.5,1.9907632823717688e-05,2017-10-12
5765,SR,2017-10-14,44.764397905759154,287.5,0.003103949421708746,2017-10-13
5766,SR,2017-10-15,44.764397905759154,287.5,0.9973409847985337,2017-10-14
5767,SR,2017-10-16,44.764397905759154,287.5,3.1727970251083093,2017-10-15
5768,SR,2017-10-17,44.764397905759154,287.5,1.4716751817189788,2017-10-16
5769,SR,2017-10-18,44.764397905759154,287.5,0.09075908462274906,2017-10-17
5770,SR,2017-10-19,44.764397905759154,287.5,1.3431442596846915e-08,2017-10-18
5771,SR,2017-10-20,44.764397905759154,287.5,3.1971162244115816e-06,2017-10-19
5772,SR,2017-10-21,44.764397905759154,287.5,1.6159134996576762e-06,2017-10-20
5773,SR,2017-10-22,44.764397905759154,287.5,5.515130688602027e-07,2017-10-21
5774,SR,2017-10-23,44.764397905759154,287.5,9.047817731849556e-05,2017-10-22
5775,SR,2017-10-24,44.764397905759154,287.5,7.750672357338586e-05,2017-10-23
5776,SR,2017-10-25,44.764397905759154,287.5,0.25945916040659434,2017-10-24
5777,SR,2017-10-26,44.764397905759154,287.5,1.0237449138417176,2017-10-25
5778,SR,2017-10-27,44.764397905759154,287.5,1.5966789390642333,2017-10-26
5779,SR,2017-10-28,44.764397905759154,287.5,0.4547230592066853,2017-10-27
5780,SR,2017-10-29,44.764397905759154,287.5,1.7289125377322758e-05,2017-10-28
5781,SR,2017-10-30,44.764397905759154,287.5,1.3184074831862347,2017-10-29
5782,SR,2017-10-31,44.764397905759154,287.5,0.5176898285053078,2017-10-30
5783,SR,2017-11-01,44.764397905759154,287.5,0.48974812955071556,2017-10-31
5784,SR,2017-11-02,44.764397905759154,287.5,0.026800582066111023,2017-11-01
5785,SR,2017-11-03,44.764397905759154,287.5,12.603859556037378,2017-11-02
5786,SR,2017-11-04,44.764397905759154,287.5,6.434823074386031,2017-11-03
5787,SR,2017-11-05,44.764397905759154,287.5,0.13708317606053733,2017-11-04
5788,SR,2017-11-06,44.764397905759154,287.5,1.3528244524607658,2017-11-05
5789,SR,2017-11-07,44.764397905759154,287.5,3.5400206765956455,2017-11-06
5790,SR,2017-11-08,44.764397905759154,287.5,0.10561552882260017,2017-11-07
5791,SR,2017-11-09,44.764397905759154,287.5,0.0091445975791693,2017-11-08
5792,SR,2017-11-10,44.764397905759154,287.5,0.008785511185736838,2017-11-09
5793,SR,2017-11-11,44.764397905759154,287.5,1.2266453353060314,2017-11-10
5794,SR,2017-11-12,44.764397905759154,287.5,0.0053799640523793935,2017-11-11
5795,SR,2017-11-13,44.764397905759154,287.5,0.37939084374105647,2017-11-12
5796,SR,2017-11-14,44.764397905759154,287.5,0.33776344221525534,2017-11-13
5797,SR,2017-11-15,44.764397905759154,287.5,0.11612189959597785,2017-11-14
5798,SR,2017-11-16,44.764397905759154,287.5,0.0010463339667355492,2017-11-15
5799,SR,2017-11-17,44.764397905759154,287.5,1.7155065867857644,2017-11-16
5800,SR,2017-11-18,44.764397905759154,287.5,0.773770822415365,2017-11-17
5801,SR,2017-11-19,44.764397905759154,287.5,0.43891542900187375,2017-11-18
5802,SR,2017-11-20,44.764397905759154,287.5,2.872674098597372,2017-11-19
5803,SR,2017-11-21,44.764397905759154,287.5,0.006186040937307402,2017-11-20
5804,SR,2017-11-22,44.764397905759154,287.5,0.02861969567585776,2017-11-21
5805,SR,2017-11-23,44.764397905759154,287.5,0.7865721574074058,2017-11-22
5806,SR,2017-11-24,44.764397905759154,287.5,0.000832499694181088,2017-11-23
5807,SR,2017-11-25,44.764397905759154,287.5,0.002592001125453075,2017-11-24
5808,SR,2017-11-26,44.764397905759154,287.5,0.2706723845058434,2017-11-25
5809,SR,2017-11-27,44.764397905759154,287.5,0.06957560621384529,2017-11-26
5810,SR,2017-11-28,44.764397905759154,287.5,0.1911387298436651,2017-11-27
5811,SR,2017-11-29,44.764397905759154,287.5,1.3772765505585464e-05,2017-11-28
5812,SR,2017-11-30,44.764397905759154,287.5,0.6073127001293699,2017-11-29
5813,SR,2017-12-01,44.764397905759154,287.5,0.44661458281636257,2017-11-30
5814,SR,2017-12-02,44.764397905759154,287.5,1.32306995359599,2017-12-01
5815,SR,2017-12-03,44.764397905759154,287.5,0.035170573484816225,2017-12-02
5816,SR,2017-12-04,44.764397905759154,287.5,0.06785040654322394,2017-12-03
5817,SR,2017-12-05,44.764397905759154,287.5,5.247830063570286e-06,2017-12-04
5818,SR,2017-12-06,44.764397905759154,287.5,2.7442475292183133,2017-12-05
