,siteId,SamplingInt,lat,lon,PREC_tot_mm,Mod_BC_mgm2,Mod_SOA_POM_mgm2,Mod_DOC_mgm2,latitude,longitude,dateOn,dateOff,dateOnround,dateOffround,DOC_mgm2,Precip_mm,IntTime
161,ND00,2.0,46.862622968440725,256.5688622679594,13.454849255599168,1.8598972e-12,2.5996882e-11,2.4068257815734633,46.8951,-103.378,2018-04-17 16:10:00,2018-04-24 17:59:00,2018-04-18,2018-04-25,3.2766,7.62,7 days 00:00:00
162,ND00,3.0,46.862622968440725,256.5688622679594,24.48402161360913,4.0732175e-12,7.9341575e-11,7.207038683465928,46.8951,-103.378,2018-05-22 23:00:00,2018-05-30 01:00:00,2018-05-23,2018-05-30,6.86972,13.211,7 days 00:00:00
163,ND00,4.0,46.862622968440725,256.5688622679594,18.851737501111963,3.0029596e-12,9.622914e-11,8.573653532527167,46.8951,-103.378,2018-06-05 20:30:00,2018-06-12 20:00:00,2018-06-06,2018-06-13,13.0302,24.13,7 days 00:00:00
164,ND00,5.0,46.862622968440725,256.5688622679594,7.088763707323958,1.4840507e-12,4.0998073e-11,3.670455556085622,46.8951,-103.378,2018-07-17 18:30:00,2018-07-24 15:00:00,2018-07-18,2018-07-25,30.655260000000002,20.574,7 days 00:00:00
165,ND00,6.0,46.862622968440725,256.5688622679594,29.67998681999974,8.196961e-12,2.6921645e-10,23.96851956597279,46.8951,-103.378,2018-08-21 14:30:00,2018-08-28 19:15:00,2018-08-22,2018-08-29,21.541739999999997,8.382,7 days 00:00:00
166,ND00,7.0,46.862622968440725,256.5688622679594,11.459759183196638,2.5053403e-12,7.472461e-11,6.6726671152770445,46.8951,-103.378,2018-09-18 17:30:00,2018-09-25 18:15:00,2018-09-19,2018-09-26,20.5105,21.59,7 days 00:00:00
167,ND00,8.0,46.862622968440725,256.5688622679594,15.226341250240694,1.6155274e-12,2.2861437e-11,2.114809594131806,46.8951,-103.378,2018-10-02 16:30:00,2018-10-09 18:30:00,2018-10-03,2018-10-10,5.5200000000000005,6.0,7 days 00:00:00
168,NV05,0.0,39.027717985572956,245.75284804161825,9.226810395942392,4.6887076e-13,4.068048e-12,0.3919897701841913,39.0054,-114.217,2017-01-03 22:00:00,2017-01-10 20:30:00,2017-01-04,2017-01-11,7.48792,34.036,7 days 00:00:00
169,NV05,1.0,39.027717985572956,245.75284804161825,1.5502778333065237,2.053648e-12,1.7846656e-11,1.7193863048169806,39.0054,-114.217,2017-02-21 23:00:00,2017-02-28 17:15:00,2017-02-22,2017-03-01,5.08,12.7,7 days 00:00:00
170,NV05,2.0,39.027717985572956,245.75284804161825,25.68268499849591,2.6964828e-12,2.263452e-11,2.1885985211633763,39.0054,-114.217,2017-03-21 16:08:00,2017-03-28 18:30:00,2017-03-22,2017-03-29,15.42288,33.528,7 days 00:00:00
171,NV05,3.0,39.027717985572956,245.75284804161825,5.5098399457860445,5.7417623e-13,4.1476657e-12,0.4079671289687483,39.0054,-114.217,2017-11-14 18:05:00,2017-11-21 17:09:00,2017-11-15,2017-11-22,4.848859999999999,5.842,7 days 00:00:00
172,NV05,4.0,39.027717985572956,245.75284804161825,14.887648301353806,1.5721025e-12,1.599848e-11,1.518098275701211,39.0054,-114.217,2018-03-13 21:45:00,2018-03-20 17:30:00,2018-03-14,2018-03-21,0.8763000000000001,17.526,7 days 00:00:00
173,NV05,5.0,39.027717985572956,245.75284804161825,15.334385202427255,1.854558e-12,1.9737517e-11,1.8655552173619778,39.0054,-114.217,2018-04-03 16:56:00,2018-04-10 16:51:00,2018-04-04,2018-04-11,3.4671,5.334,7 days 00:00:00
174,NV05,6.0,39.027717985572956,245.75284804161825,1.4768974553663587,5.7868224e-12,3.8571357e-10,33.825633793949095,39.0054,-114.217,2018-07-10 17:45:00,2018-07-17 17:11:00,2018-07-11,2018-07-18,48.6156,13.97,7 days 00:00:00
175,NV05,7.0,39.027717985572956,245.75284804161825,4.183745849574449,9.868549e-12,3.9683376e-10,35.139080754423986,39.0054,-114.217,2018-08-14 17:30:00,2018-08-21 17:30:00,2018-08-15,2018-08-22,40.67302,17.018,7 days 00:00:00
176,NV05,8.0,39.027717985572956,245.75284804161825,16.97481135174428,2.8899528e-12,3.115631e-11,2.9415971689733533,39.0054,-114.217,2018-10-02 18:00:00,2018-10-09 22:44:00,2018-10-03,2018-10-10,37.16496,51.618,7 days 00:00:00
177,OK00,0.0,36.730554631775554,261.8298321453013,14.382925682704501,1.7877908e-12,3.338274e-11,3.0387340302034143,36.7863,-98.18,2017-02-14 12:44:00,2017-02-21 21:55:00,2017-02-15,2017-02-22,10.69848,27.432,7 days 00:00:00
178,OK00,1.0,36.730554631775554,261.8298321453013,38.10896711358147,9.503473e-12,1.8441214e-10,16.754309003791608,36.7863,-98.18,2017-04-25 12:35:00,2017-05-02 13:35:00,2017-04-26,2017-05-03,21.96592,47.752,7 days 00:00:00
179,OK00,2.0,36.730554631775554,261.8298321453013,62.354936427271504,7.010816e-12,1.8729567e-10,16.78808009922825,36.7863,-98.18,2017-05-16 12:16:00,2017-05-23 12:03:00,2017-05-17,2017-05-24,57.912000000000006,76.2,7 days 00:00:00
180,OK00,3.0,36.730554631775554,261.8298321453013,6.993390523273133,1.0679267e-12,5.731355e-11,5.044159530027536,36.7863,-98.18,2017-06-20 12:20:00,2017-06-27 12:12:00,2017-06-21,2017-06-28,4.61518,5.842,7 days 00:00:00
181,OK00,4.0,36.730554631775554,261.8298321453013,0.000849265225975766,2.7888785e-16,1.2647813e-14,0.0011168669647677871,36.7863,-98.18,2017-07-18 12:15:00,2017-07-25 12:30:00,2017-07-19,2017-07-26,13.70076,14.732,7 days 00:00:00
182,OK00,5.0,36.730554631775554,261.8298321453013,27.362112840577378,5.3142404e-12,2.031839e-10,18.014239848472734,36.7863,-98.18,2017-08-08 12:15:00,2017-08-15 11:48:00,2017-08-09,2017-08-15,72.0471,118.11,6 days 00:00:00
183,OK00,6.0,36.730554631775554,261.8298321453013,15.511959145777416,2.3812074e-12,2.9821413e-11,2.7823062104248564,36.7863,-98.18,2017-10-03 12:28:00,2017-10-10 12:43:00,2017-10-04,2017-10-11,16.428720000000002,24.892,7 days 00:00:00
184,OK00,7.0,36.730554631775554,261.8298321453013,9.024163940907215,7.7455566e-13,8.582173e-12,0.8084213396288797,36.7863,-98.18,2018-02-13 14:10:00,2018-02-20 21:13:00,2018-02-14,2018-02-21,6.83514,29.718,7 days 00:00:00
185,OK00,8.0,36.730554631775554,261.8298321453013,1.016611958640627,2.0974826e-12,7.239172e-11,6.435866879406381,36.7863,-98.18,2018-05-22 12:10:00,2018-05-29 12:55:00,2018-05-23,2018-05-30,50.530759999999994,51.562,7 days 00:00:00
186,OK00,9.0,36.730554631775554,261.8298321453013,0.1654622699666046,4.4363834e-13,1.39272135e-11,1.2416416631671774,36.7863,-98.18,2018-06-06 14:25:00,2018-06-12 12:45:00,2018-06-07,2018-06-13,53.987700000000004,49.53,6 days 00:00:00
187,OK00,10.0,36.730554631775554,261.8298321453013,0.2782023935596782,3.5284313e-13,1.2648999e-11,1.123359241663336,36.7863,-98.18,2018-07-10 12:00:00,2018-07-17 12:08:00,2018-07-11,2018-07-18,15.3543,23.622,7 days 00:00:00
188,OK00,11.0,36.730554631775554,261.8298321453013,0.018425041552940655,6.3170313e-13,4.485708e-11,3.930230676836888,36.7863,-98.18,2018-08-21 12:55:00,2018-08-28 13:10:00,2018-08-22,2018-08-29,24.08855,15.541,7 days 00:00:00
189,OK00,12.0,36.730554631775554,261.8298321453013,5.457193807252858,2.1017485e-13,5.9306423e-12,0.5305665957353535,36.7863,-98.18,2018-09-18 12:12:00,2018-09-25 11:57:00,2018-09-19,2018-09-25,5.34492,6.363,6 days 00:00:00
190,OK00,13.0,36.730554631775554,261.8298321453013,25.653723938557413,2.526843e-12,5.861947e-11,5.283041691617196,36.7863,-98.18,2018-10-02 12:28:00,2018-10-08 13:10:00,2018-10-03,2018-10-09,52.837199999999996,132.093,6 days 00:00:00
191,TF,43.0,43.13684822185377,289.03837500085547,26.714934737981366,2.8532718e-13,3.056505e-12,0.2887343005311682,43.108,-70.95,2016-12-27 00:00:00,2017-01-03 00:00:00,2016-12-27,2017-01-03,12.7348,40.3,7 days 00:00:00
192,TF,44.0,43.13684822185377,289.03837500085547,36.08932747525273,1.5127959e-12,1.6780596e-11,1.5805490244727438,43.108,-70.95,2017-01-03 00:00:00,2017-01-11 00:00:00,2017-01-03,2017-01-11,7.701,30.2,8 days 00:00:00
193,TF,45.0,43.13684822185377,289.03837500085547,9.492023563101304,1.0538651e-12,1.150742e-11,1.0852950509118482,43.108,-70.95,2017-01-11 00:00:00,2017-01-17 00:00:00,2017-01-11,2017-01-17,2.295,1.8,6 days 00:00:00
194,TF,46.0,43.13684822185377,289.03837500085547,13.803815240454043,2.0740484e-12,2.6295723e-11,2.451148173104531,43.108,-70.95,2017-01-17 00:00:00,2017-01-24 00:00:00,2017-01-17,2017-01-24,19.422,39.0,7 days 00:00:00
195,TF,47.0,43.13684822185377,289.03837500085547,51.57420757182507,4.255357e-12,4.9369255e-11,4.633166327738028,43.108,-70.95,2017-01-24 00:00:00,2017-02-07 00:00:00,2017-01-24,2017-02-07,29.156200000000002,7.3,14 days 00:00:00
196,TF,48.0,43.13684822185377,289.03837500085547,67.21026229001836,4.98614e-12,5.914073e-11,5.540561291011992,43.108,-70.95,2017-02-07 00:00:00,2017-02-14 00:00:00,2017-02-07,2017-02-14,57.153600000000004,72.9,7 days 00:00:00
197,TF,49.0,43.13684822185377,289.03837500085547,29.637328825353297,1.5448513e-12,1.5484784e-11,1.4713604078103268,43.108,-70.95,2017-02-14 00:00:00,2017-02-21 00:00:00,2017-02-14,2017-02-21,37.0755,16.5,7 days 00:00:00
198,TF,50.0,43.13684822185377,289.03837500085547,8.415888903551892,1.9893937e-12,2.6744463e-11,2.4826052170566406,43.108,-70.95,2017-02-21 00:00:00,2017-02-28 00:00:00,2017-02-21,2017-02-28,10.3368,11.8,7 days 00:00:00
199,TF,51.0,43.13684822185377,289.03837500085547,27.254567117012453,6.526296e-12,8.054514e-11,7.522971893779936,43.108,-70.95,2017-02-28 00:00:00,2017-03-13 00:00:00,2017-02-28,2017-03-13,53.6334,7.1,13 days 00:00:00
200,TF,52.0,43.13684822185377,289.03837500085547,37.5615148718836,5.4345573e-12,9.005261e-11,8.250091266039187,43.108,-70.95,2017-03-21 00:00:00,2017-03-28 00:00:00,2017-03-21,2017-03-28,22.064,28.0,7 days 00:00:00
201,TF,53.0,43.13684822185377,289.03837500085547,43.25512621203842,4.996464e-12,6.626366e-11,6.156874987236506,43.108,-70.95,2017-03-28 00:00:00,2017-04-04 00:00:00,2017-03-28,2017-04-04,25.990999999999996,55.3,7 days 00:00:00
202,TF,54.0,43.13684822185377,289.03837500085547,65.67121532334852,5.770275e-12,7.498166e-11,6.976967250361683,43.108,-70.95,2017-04-04 00:00:00,2017-04-11 00:00:00,2017-04-04,2017-04-11,21.1098,45.3,7 days 00:00:00
203,TF,55.0,43.13684822185377,289.03837500085547,14.488582052507581,2.305139e-12,4.9842696e-11,4.505572911719477,43.108,-70.95,2017-04-11 00:00:00,2017-04-18 00:00:00,2017-04-11,2017-04-18,16.944,6.0,7 days 00:00:00
204,TF,56.0,43.13684822185377,289.03837500085547,36.36074356575536,2.1288685e-12,2.9009666e-11,2.6903694853199758,43.108,-70.95,2017-04-18 00:00:00,2017-04-25 00:00:00,2017-04-18,2017-04-25,23.5108,21.2,7 days 00:00:00
205,TF,57.0,43.13684822185377,289.03837500085547,57.83048819978376,3.6125374e-12,6.4798264e-11,5.910693192702487,43.108,-70.95,2017-04-25 00:00:00,2017-05-02 00:00:00,2017-04-25,2017-05-02,32.7172,52.6,7 days 00:00:00
206,TF,58.0,43.13684822185377,289.03837500085547,42.75790265531043,7.2518627e-12,1.06214544e-10,9.80349749504783,43.108,-70.95,2017-05-02 00:00:00,2017-05-09 00:00:00,2017-05-02,2017-05-09,15.595099999999999,27.7,7 days 00:00:00
207,TF,59.0,43.13684822185377,289.03837500085547,35.333209729762615,1.7054276e-12,2.1493415e-11,2.0043799994762246,43.108,-70.95,2017-05-09 00:00:00,2017-05-16 00:00:00,2017-05-09,2017-05-16,122.30879999999999,49.8,7 days 00:00:00
208,TF,60.0,43.13684822185377,289.03837500085547,8.568973702592631,2.5315154e-12,6.3086064e-11,5.669359003226667,43.108,-70.95,2017-05-16 00:00:00,2017-05-23 00:00:00,2017-05-16,2017-05-23,27.8718,12.3,7 days 00:00:00
209,TF,61.0,43.13684822185377,289.03837500085547,27.506406183526455,2.0231e-12,3.1099314e-11,2.8617764806962294,43.108,-70.95,2017-05-23 00:00:00,2017-05-30 00:00:00,2017-05-23,2017-05-30,150.14690000000002,34.7,7 days 00:00:00
210,TF,62.0,43.13684822185377,289.03837500085547,16.40146675754295,4.926207e-12,9.3043365e-11,8.464570881716593,43.108,-70.95,2017-05-30 00:00:00,2017-06-06 00:00:00,2017-05-30,2017-06-06,32.4049,33.1,7 days 00:00:00
211,TF,63.0,43.13684822185377,289.03837500085547,11.69090144908392,3.439815e-12,9.1372916e-11,8.191819623461758,43.108,-70.95,2017-06-06 00:00:00,2017-06-20 00:00:00,2017-06-06,2017-06-20,18.6714,20.7,14 days 00:00:00
212,TF,64.0,43.13684822185377,289.03837500085547,13.069747238357579,2.4481736e-12,8.153752e-11,7.256363773917862,43.108,-70.95,2017-06-20 00:00:00,2017-06-27 00:00:00,2017-06-20,2017-06-27,5.156,2.0,7 days 00:00:00
213,TF,65.0,43.13684822185377,289.03837500085547,54.76505696218604,7.460497e-12,2.2286004e-10,19.89969446959325,43.108,-70.95,2017-06-27 00:00:00,2017-07-11 00:00:00,2017-06-27,2017-07-11,98.06639999999999,17.4,14 days 00:00:00
214,TF,66.0,43.13684822185377,289.03837500085547,35.51955592091538,1.0611069e-11,3.557377e-10,31.652531243112936,43.108,-70.95,2017-07-11 00:00:00,2017-07-18 00:00:00,2017-07-11,2017-07-18,56.77419999999999,10.7,7 days 00:00:00
215,TF,67.0,43.13684822185377,289.03837500085547,10.242746824751327,5.9544843e-12,1.8504079e-10,16.501992014670478,43.108,-70.95,2017-07-18 00:00:00,2017-07-25 00:00:00,2017-07-18,2017-07-25,32.549,26.9,7 days 00:00:00
216,TF,68.0,43.13684822185377,289.03837500085547,26.903059328383875,9.2177125e-12,2.7236596e-10,24.328828545948507,43.108,-70.95,2017-07-25 00:00:00,2017-08-07 00:00:00,2017-07-25,2017-08-07,1.651,1.3,13 days 00:00:00
217,TF,69.0,43.13684822185377,289.03837500085547,20.06593351780864,2.7507358e-12,8.949446e-11,7.969984581312338,43.108,-70.95,2017-08-15 00:00:00,2017-08-22 00:00:00,2017-08-15,2017-08-22,38.4245,33.5,7 days 00:00:00
218,TF,70.0,43.13684822185377,289.03837500085547,0.8057905201336313,3.3205516e-13,1.5502306e-11,1.368088800588756,43.108,-70.95,2017-08-22 00:00:00,2017-08-29 00:00:00,2017-08-22,2017-08-29,25.821399999999997,24.2,7 days 00:00:00
219,TF,71.0,43.13684822185377,289.03837500085547,20.701710933116395,2.0498685e-12,4.2624883e-11,3.8598986416634045,43.108,-70.95,2017-08-29 00:00:00,2017-09-05 00:00:00,2017-08-29,2017-09-05,10.672900000000002,19.3,7 days 00:00:00
220,TF,72.0,43.13684822185377,289.03837500085547,35.974069829238005,5.879303e-12,1.7500772e-10,15.628638486229647,43.108,-70.95,2017-09-05 00:00:00,2017-09-12 00:00:00,2017-09-05,2017-09-12,56.1264,52.8,7 days 00:00:00
221,TF,73.0,43.13684822185377,289.03837500085547,3.207480426071988,2.0610655e-12,6.2818896e-11,5.605628892811245,43.108,-70.95,2017-09-12 00:00:00,2017-09-19 00:00:00,2017-09-12,2017-09-19,166.56440000000003,16.6,7 days 00:00:00
222,TF,74.0,43.13684822185377,289.03837500085547,13.968262418876293,1.4636622e-12,2.5652437e-11,2.34283089491083,43.108,-70.95,2017-09-19 00:00:00,2017-09-26 00:00:00,2017-09-19,2017-09-26,4.2874,1.7,7 days 00:00:00
223,TF,75.0,43.13684822185377,289.03837500085547,12.015728051886962,1.1033165e-12,1.6063708e-11,1.4832309112728714,43.108,-70.95,2017-09-26 00:00:00,2017-10-03 00:00:00,2017-09-26,2017-10-03,2.938,2.0,7 days 00:00:00
224,TF,76.0,43.13684822185377,289.03837500085547,21.730348892120418,7.275595e-13,9.7594224e-12,0.9060751912719299,43.108,-70.95,2017-10-03 00:00:00,2017-10-10 00:00:00,2017-10-03,2017-10-10,29.8832,30.4,7 days 00:00:00
225,TF,77.0,43.13684822185377,289.03837500085547,124.19018888401392,4.9902764e-12,4.3046396e-11,4.150368591247341,43.108,-70.95,2017-10-10 00:00:00,2017-10-31 00:00:00,2017-10-10,2017-10-31,45.843199999999996,110.2,21 days 00:00:00
226,TF,78.0,43.13684822185377,289.03837500085547,15.527480305133068,4.9153845e-12,7.5669845e-11,6.962563642819164,43.108,-70.95,2017-10-31 00:00:00,2017-11-07 00:00:00,2017-10-31,2017-11-07,32.2763,4.9,7 days 00:00:00
227,TF,79.0,43.13684822185377,289.03837500085547,7.68835858982464,1.8541629e-12,1.8201846e-11,1.732839222820534,43.108,-70.95,2017-11-07 00:00:00,2017-11-14 00:00:00,2017-11-07,2017-11-14,22.484599999999997,6.1,7 days 00:00:00
228,TF,80.0,43.13684822185377,289.03837500085547,18.029741948996648,2.3029887e-12,3.667198e-11,3.3674373339956265,43.108,-70.95,2017-11-14 00:00:00,2017-11-21 00:00:00,2017-11-14,2017-11-21,29.9312,20.8,7 days 00:00:00
229,TF,81.0,43.13684822185377,289.03837500085547,12.54249248981345,9.111699e-13,9.059106e-12,0.8614318139772719,43.108,-70.95,2017-11-21 00:00:00,2017-11-28 00:00:00,2017-11-21,2017-11-28,35.9627,10.7,7 days 00:00:00
230,TF,82.0,43.13684822185377,289.03837500085547,2.904608453757618,1.4522894e-12,2.4660324e-11,2.2561298008043433,43.108,-70.95,2017-11-28 00:00:00,2017-12-04 00:00:00,2017-11-28,2017-12-04,16.057800000000004,2.2,6 days 00:00:00
231,TF,83.0,43.13684822185377,289.03837500085547,30.11063381348992,2.426927e-12,2.962124e-11,2.768961556239164,43.108,-70.95,2017-12-04 00:00:00,2017-12-12 00:00:00,2017-12-04,2017-12-12,31.245599999999996,27.7,8 days 00:00:00
232,TF,84.0,43.13684822185377,289.03837500085547,9.49941107855068,4.1142007e-12,4.5858786e-11,4.317666025101599,43.108,-70.95,2017-12-12 00:00:00,2017-12-20 00:00:00,2017-12-12,2017-12-20,10.474799999999998,8.7,8 days 00:00:00
233,TF,85.0,43.13684822185377,289.03837500085547,102.8538162847809,9.366596e-12,9.5292836e-11,9.042575054385598,43.108,-70.95,2017-12-20 00:00:00,2018-01-16 00:00:00,2017-12-20,2018-01-16,28.2702,25.4,27 days 00:00:00
234,TF,86.0,43.13684822185377,289.03837500085547,11.586745277711309,2.7733926e-12,2.9628557e-11,2.7995284156145264,43.108,-70.95,2018-01-16 00:00:00,2018-01-23 00:00:00,2018-01-16,2018-01-23,19.824,17.7,7 days 00:00:00
235,TF,87.0,43.13684822185377,289.03837500085547,13.85390027937028,3.2711318e-12,3.66339e-11,3.447794706882402,43.108,-70.95,2018-01-23 00:00:00,2018-01-30 00:00:00,2018-01-23,2018-01-30,13.5975,18.5,7 days 00:00:00
236,TF,88.0,43.13684822185377,289.03837500085547,38.226567891896934,3.2838658e-12,4.022166e-11,3.7588773059877716,43.108,-70.95,2018-01-30 00:00:00,2018-02-06 00:00:00,2018-01-30,2018-02-06,57.474000000000004,20.6,7 days 00:00:00
237,TF,89.0,43.13684822185377,289.03837500085547,54.56509896077932,7.3568e-12,7.91068e-11,7.470454392978845,43.108,-70.95,2018-02-06 00:00:00,2018-02-13 00:00:00,2018-02-06,2018-02-13,25.823,49.0,7 days 00:00:00
238,TF,90.0,43.13684822185377,289.03837500085547,9.87659898026294,1.2414576e-12,1.3705647e-11,1.2914298128493946,43.108,-70.95,2018-02-13 00:00:00,2018-02-20 00:00:00,2018-02-13,2018-02-20,44.445699999999995,17.9,7 days 00:00:00
239,TF,91.0,43.13684822185377,289.03837500085547,35.18401390394388,2.5629596e-12,3.568267e-11,3.304422277797779,43.108,-70.95,2018-02-20 00:00:00,2018-02-27 00:00:00,2018-02-20,2018-02-27,26.4616,19.4,7 days 00:00:00
240,TF,92.0,43.13684822185377,289.03837500085547,56.6006767095395,3.5021213e-12,3.632985e-11,3.441482349505489,43.108,-70.95,2018-02-27 00:00:00,2018-03-06 00:00:00,2018-02-27,2018-03-06,54.281,17.0,7 days 00:00:00
241,TF,93.0,43.13684822185377,289.03837500085547,97.20599435940613,2.9448319e-12,3.0528788e-11,2.8921208705245256,43.108,-70.95,2018-03-06 00:00:00,2018-03-14 00:00:00,2018-03-06,2018-03-14,67.1202,76.1,8 days 00:00:00
242,TF,94.0,43.13684822185377,289.03837500085547,24.20354426402927,1.5548019e-12,1.4879535e-11,1.4199267874819648,43.108,-70.95,2018-03-14 00:00:00,2018-03-27 00:00:00,2018-03-14,2018-03-27,39.2274,3.1,13 days 00:00:00
243,TF,95.0,43.13684822185377,289.03837500085547,22.796650162881793,3.8267414e-12,4.9931365e-11,4.644700479039517,43.108,-70.95,2018-04-03 00:00:00,2018-04-10 00:00:00,2018-04-03,2018-04-10,28.532400000000003,23.6,7 days 00:00:00
244,TF,96.0,43.13684822185377,289.03837500085547,60.262150624001976,9.518483e-12,1.6401279e-10,14.993102306556928,43.108,-70.95,2018-04-10 00:00:00,2018-04-17 00:00:00,2018-04-10,2018-04-17,170.2378,71.8,7 days 00:00:00
245,TF,97.0,43.13684822185377,289.03837500085547,5.157838542169113,2.4415548e-12,2.9455785e-11,2.7559300728978458,43.108,-70.95,2018-04-17 00:00:00,2018-04-23 00:00:00,2018-04-17,2018-04-23,22.6145,3.1,6 days 00:00:00
246,TF,98.0,43.13684822185377,289.03837500085547,85.65906433731229,8.8414935e-12,1.410666e-10,12.952059263945197,43.108,-70.95,2018-04-23 00:00:00,2018-05-08 00:00:00,2018-04-23,2018-05-08,67.6096,6.4,15 days 00:00:00
247,TF,99.0,43.13684822185377,289.03837500085547,71.65073133433911,9.701408e-12,2.4416114e-10,21.933722363881042,43.108,-70.95,2018-05-08 00:00:00,2018-05-29 00:00:00,2018-05-08,2018-05-29,41.757,15.5,21 days 00:00:00
248,TF,100.0,43.13684822185377,289.03837500085547,18.489411194932277,1.5975439e-12,4.1685537e-11,3.739658068603987,43.108,-70.95,2018-05-29 00:00:00,2018-06-05 00:00:00,2018-05-29,2018-06-05,48.1126,10.9,7 days 00:00:00
249,TF,101.0,43.13684822185377,289.03837500085547,7.536536399055382,1.8295445e-12,7.523959e-11,6.658773555382011,43.108,-70.95,2018-06-12 00:00:00,2018-06-19 00:00:00,2018-06-12,2018-06-19,38.45159999999999,6.6,7 days 00:00:00
250,TF,102.0,43.13684822185377,289.03837500085547,2.168782707659628,7.2819295e-13,3.0774053e-11,2.7217939328142564,43.108,-70.95,2018-07-10 00:00:00,2018-07-17 00:00:00,2018-07-10,2018-07-17,44.016000000000005,16.8,7 days 00:00:00
251,TF,103.0,43.13684822185377,289.03837500085547,55.62602236741666,8.230023e-12,2.9366376e-10,26.083623378965296,43.108,-70.95,2018-07-17 00:00:00,2018-07-24 00:00:00,2018-07-17,2018-07-24,487.0992,76.3,7 days 00:00:00
252,TF,104.0,43.13684822185377,289.03837500085547,53.537739758269254,7.690109e-12,2.1029109e-10,18.83357586135448,43.108,-70.95,2018-07-24 00:00:00,2018-07-31 00:00:00,2018-07-24,2018-07-31,208.4024,71.2,7 days 00:00:00
253,TF,105.0,43.13684822185377,289.03837500085547,21.10116674201197,2.8477407e-12,6.207951e-11,5.609714187360471,43.108,-70.95,2018-07-31 00:00:00,2018-08-07 00:00:00,2018-07-31,2018-08-07,140.8178,49.9,7 days 00:00:00
254,TF,106.0,43.13684822185377,289.03837500085547,56.05824239127699,1.0313056e-11,3.5755268e-10,31.78359934460223,43.108,-70.95,2018-08-07 00:00:00,2018-08-14 00:00:00,2018-08-07,2018-08-14,43.2185,30.5,7 days 00:00:00
255,TF,107.0,43.13684822185377,289.03837500085547,36.82381787554765,8.045546e-12,3.1064554e-10,27.534910495765285,43.108,-70.95,2018-08-14 00:00:00,2018-09-11 00:00:00,2018-08-14,2018-09-11,41.4427,44.9,28 days 00:00:00
256,TF,108.0,43.13684822185377,289.03837500085547,52.08558967828101,2.7930189e-12,8.913792e-11,7.94283280143842,43.108,-70.95,2018-09-11 00:00:00,2018-09-18 00:00:00,2018-09-11,2018-09-18,251.7004,74.6,7 days 00:00:00
257,TF,109.0,43.13684822185377,289.03837500085547,63.19698861871385,2.5032827e-12,6.1732335e-11,5.549957118970668,43.108,-70.95,2018-09-18 00:00:00,2018-09-25 00:00:00,2018-09-18,2018-09-25,32.6729,1.3,7 days 00:00:00
258,TF,110.0,43.13684822185377,289.03837500085547,37.953863909584726,4.9376757e-12,9.335743e-11,8.492697539822242,43.108,-70.95,2018-09-25 00:00:00,2018-10-02 00:00:00,2018-09-25,2018-10-02,138.24,43.2,7 days 00:00:00
259,TF,111.0,43.13684822185377,289.03837500085547,30.481114770707084,4.9124706e-12,8.460985e-11,7.734728225318343,43.108,-70.95,2018-10-02 00:00:00,2018-10-09 00:00:00,2018-10-02,2018-10-09,9.6869,15.7,7 days 00:00:00
260,TF,112.0,43.13684822185377,289.03837500085547,29.388997909024496,2.0293997e-12,2.580048e-11,2.4045015742654803,43.108,-70.95,2018-10-09 00:00:00,2018-10-16 00:00:00,2018-10-09,2018-10-16,70.6524,27.3,7 days 00:00:00
261,TF,113.0,43.13684822185377,289.03837500085547,67.33842022643155,9.1242205e-12,9.035294e-11,8.59482652322436,43.108,-70.95,2018-10-16 00:00:00,2018-10-30 00:00:00,2018-10-16,2018-10-30,271.6788,56.4,14 days 00:00:00
262,TF,114.0,43.13684822185377,289.03837500085547,54.702879418222494,3.7791775e-12,4.8605724e-11,4.526055534939047,43.108,-70.95,2018-10-30 00:00:00,2018-11-06 00:00:00,2018-10-30,2018-11-06,18.7097,83.9,7 days 00:00:00
263,TF,115.0,43.13684822185377,289.03837500085547,142.86479834616506,8.42818e-12,9.2671024e-11,8.734971152839456,43.108,-70.95,2018-11-06 00:00:00,2018-11-20 00:00:00,2018-11-06,2018-11-20,23.8979,59.3,14 days 00:00:00
264,TF,116.0,43.13684822185377,289.03837500085547,32.24311959181825,6.4835676e-12,7.043522e-11,6.645783445949359,43.108,-70.95,2018-11-20 00:00:00,2018-11-27 00:00:00,2018-11-20,2018-11-27,57.25620000000001,62.1,7 days 00:00:00
265,TF,117.0,43.13684822185377,289.03837500085547,53.23826142173971,6.2692963e-12,6.3125e-11,5.9956667274540205,43.108,-70.95,2018-11-27 00:00:00,2018-12-04 00:00:00,2018-11-27,2018-12-04,8.5701,23.1,7 days 00:00:00
266,TF,118.0,43.13684822185377,289.03837500085547,11.533822226045265,2.3635063e-12,2.6682403e-11,2.5095665793102633,43.108,-70.95,2018-12-04 00:00:00,2018-12-18 00:00:00,2018-12-04,2018-12-18,144.6528,12.8,14 days 00:00:00
267,TN11,0.0,35.73488302421445,276.40701705006785,13.44208371786837,2.7797517e-12,7.21792e-11,6.476453391081912,35.6645,-83.5903,2017-02-21 14:44:00,2017-02-28 14:05:00,2017-02-22,2017-03-01,16.42872,21.336,7 days 00:00:00
268,TN11,1.0,35.73488302421445,276.40701705006785,46.60225915205096,4.32351e-12,7.956366e-11,7.247851731248024,35.6645,-83.5903,2017-03-21 13:41:00,2017-03-28 13:59:00,2017-03-22,2017-03-29,32.893,44.45,7 days 00:00:00
